name,family,genus,species,rank,reference,publication,publicationYear,distribution,id,bhlLink,remarks,url,citationType,source,doi
Hypericum microlicioides,Clusiaceae,Hypericum,microlicioides,spec.,"J. Wash. Acad. Sci. 48: 311, fig. 1g-i. 1958 ",J. Wash. Acad. Sci.,1958,"Santa Catarina (Brazil, Southern America)",126282-2,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1958&rft.spage=311&rft.volume=48&rft_id=http://www.biodiversitylibrary.org/bibliography/2087&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,www.ipni.org/n/126282-2,tax_nov,IPNI,NA
Hypericum pedersenii,Clusiaceae,Hypericum,pedersenii,spec.,"Bull. Brit. Mus. (Nat. Hist.), Bot. 20: 72. 1990 ","Bull. Brit. Mus. (Nat. Hist.), Bot.",1990,"Rio Grande do Sul (Brazil, Southern America)",278616-2,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1990&rft.spage=72&rft.volume=20&rft_id=http://www.biodiversitylibrary.org/bibliography/2198&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,www.ipni.org/n/278616-2,tax_nov,IPNI,NA
Hypericum pleiostylum,Clusiaceae,Hypericum,pleiostylum,spec.,"Mem. Soc. Ci. Nat. La Salle 33: 118, fig 6 E, 13 C. 1973 ",Mem. Soc. Ci. Nat. La Salle,1973,"Caldas, Minas Gerais (Brazil, Southern America)",317527-2,NA,[Gandhi 22 Mar 1999],www.ipni.org/n/317527-2,tax_nov,IPNI,NA
Hypericum salvadorense,Clusiaceae,Hypericum,salvadorense,spec.,"Bull. Brit. Mus. (Nat. Hist.), Bot. 20: 79. 1990 ","Bull. Brit. Mus. (Nat. Hist.), Bot.",1990,"Rio Grande do Sul (Brazil, Southern America)",278630-2,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1990&rft.spage=79&rft.volume=20&rft_id=http://www.biodiversitylibrary.org/bibliography/2198&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,www.ipni.org/n/278630-2,tax_nov,IPNI,NA
Hypericum sellowianum,Clusiaceae,Hypericum,sellowianum,spec.,Bot. Jahrb. Syst. 58(3): 195. 1923 [1 Apr 1923] ,Bot. Jahrb. Syst.,1923,Brazil (Southern America),278631-2,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1923&rft.issue=3&rft.spage=195&rft.volume=58&rft_id=http://www.biodiversitylibrary.org/bibliography/60&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,www.ipni.org/n/278631-2,tax_nov,IPNI,NA
Hypericum subliberum,Clusiaceae,Hypericum,subliberum,spec.,"J. Wash. Acad. Sci. 48: 311, fig. 1a-f. 1958 ",J. Wash. Acad. Sci.,1958,"Santa Catarina (Brazil, Southern America)",126371-2,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1958&rft.spage=311&rft.volume=48&rft_id=http://www.biodiversitylibrary.org/bibliography/2087&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,www.ipni.org/n/126371-2,tax_nov,IPNI,NA
Kielmeyera abdita,Clusiaceae,Kielmeyera,abdita,spec.,"Kew Bull. 42(1): 221 (-223), fig. 1987 [4 Apr 1987] ",Kew Bull.,1987,Brazil (Southern America),279174-2,NA,NA,www.ipni.org/n/279174-2,tax_nov,IPNI,NA
Kielmeyera albopunctata,Clusiaceae,Kielmeyera,albopunctata,spec.,"Rodriguésia 36(60): 61, fig. 1984 ",Rodriguésia,1984,Brazil (Southern America),279176-2,NA,NA,www.ipni.org/n/279176-2,tax_nov,IPNI,NA
Kielmeyera altissima,Clusiaceae,Kielmeyera,altissima,spec.,"Bradea 4: 341, fig. 1987 ",Bradea,1987,Brazil (Southern America),279177-2,NA,NA,www.ipni.org/n/279177-2,tax_nov,IPNI,NA
Kielmeyera amplexicaulis,Clusiaceae,Kielmeyera,amplexicaulis,spec.,"Trans. Linn. Soc. London, Bot. ser. 2, 4: 311. 1895 ","Trans. Linn. Soc. London, Bot.",1895,Brazil (Southern America),133416-2,NA,NA,www.ipni.org/n/133416-2,tax_nov,IPNI,NA
Kielmeyera anisosepala,Clusiaceae,Kielmeyera,anisosepala,spec.,"Kew Bull. 39(4): 732 (-734), fig. 1984 [25 Oct 1984] ",Kew Bull.,1984,Brazil (Southern America),279178-2,NA,NA,www.ipni.org/n/279178-2,tax_nov,IPNI,NA
Kielmeyera appariciana,Clusiaceae,Kielmeyera,appariciana,spec.,"Kew Bull. 39(4): 738, fig. 1984 [25 Oct 1984] ",Kew Bull.,1984,Brazil (Southern America),279179-2,NA,NA,www.ipni.org/n/279179-2,tax_nov,IPNI,NA
Kielmeyera aureovinosa,Clusiaceae,Kielmeyera,aureovinosa,spec.,Rodriguésia 63(4): 1158. 2012 ,Rodriguésia,2012,"Rio de Janeiro (Brazil Southeast, Brazil, Southern America)",77136121-1,NA,NA,www.ipni.org/n/77136121-1,tax_nov,IPNI,NA
Kielmeyera bifaria,Clusiaceae,Kielmeyera,bifaria,spec.,"Kew Bull. 42(1): 223, fig. 1987 [4 Apr 1987] ",Kew Bull.,1987,Brazil (Southern America),279180-2,NA,NA,www.ipni.org/n/279180-2,tax_nov,IPNI,NA
Kielmeyera cataractae,Clusiaceae,Kielmeyera,cataractae,spec.,Syst. Bot. 45(1): 104. 2020 [25 Feb 2020] [epublished],Syst. Bot.,2020,"Espírito Santo (Brazil Southeast, Brazil, Southern America)",77208710-1,NA,doi:10.1600/036364420X15801369352360,www.ipni.org/n/77208710-1,tax_nov,IPNI,https://doi.org/10.1600/036364420X15801369352360
Kielmeyera colibri,Clusiaceae,Kielmeyera,colibri,spec.,Syst. Bot. 45(1): 104. 2020 [25 Feb 2020] [epublished],Syst. Bot.,2020,"Espírito Santo (Brazil Southeast, Brazil, Southern America)",77208711-1,NA,"doi:10.1600/036364420X15801369352360 The specific epithet colibri means hummingbird in Portuguese. Santa Teresa, where the type specimen was collected, is also known as terra doce dos colibris not only because these birds are indeed abundant there but also because Augusto Ruschi lived in Santa Teresa and studied the hummingbirds from there throughout his life.",www.ipni.org/n/77208711-1,tax_nov,IPNI,https://doi.org/10.1600/036364420X15801369352360
Kielmeyera coriacea,Clusiaceae,Kielmeyera,coriacea,spec.,Flora 8: 30 (-31). 1825 [14 Jan 1825] ,Flora,1825,Brazil (Southern America),328452-2,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1825&rft.spage=30&rft.volume=8&rft_id=http://www.biodiversitylibrary.org/bibliography/64&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,Martius (Nov. Gen. Sp. 1: 112. 1826) republished this name (isonym),www.ipni.org/n/328452-2,tax_nov,IPNI,NA
Kielmeyera corymbosa,Clusiaceae,Kielmeyera,corymbosa,spec.,Flora 8: 31. 1825 [14 Jan 1825] ,Flora,1825,Brazil (Southern America),328453-2,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1825&rft.spage=31&rft.volume=8&rft_id=http://www.biodiversitylibrary.org/bibliography/64&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,"Martius (Nov. Gen. Sp. 1: 113, t. 72. 1826) republished this name (isonym)",www.ipni.org/n/328453-2,tax_nov,IPNI,NA
Kielmeyera cuspidata,Clusiaceae,Kielmeyera,cuspidata,spec.,"Kew Bull. 39(4): 732, fig. 1984 [25 Oct 1984] ",Kew Bull.,1984,"Serra do Sincorá, Bahia (Brazil, Southern America)",279188-2,NA,NA,www.ipni.org/n/279188-2,tax_nov,IPNI,NA
Kielmeyera decipiens,Clusiaceae,Kielmeyera,decipiens,spec.,Rodriguésia 36(60): 60 (1984). ,Rodriguésia,1984,Brazil.,928736-1,NA,NA,www.ipni.org/n/928736-1,tax_nov,IPNI,NA
Kielmeyera doceana,Clusiaceae,Kielmeyera,doceana,spec.,Syst. Bot. 45(1): 107. 2020 [25 Feb 2020] [epublished],Syst. Bot.,2020,"Espírito Santo (Brazil Southeast, Brazil, Southern America);Minas Gerais (Brazil Southeast, Brazil, Southern America);",77208712-1,NA,doi:10.1600/036364420X15801369352360,www.ipni.org/n/77208712-1,tax_nov,IPNI,https://doi.org/10.1600/036364420X15801369352360
Kielmeyera elata,Clusiaceae,Kielmeyera,elata,spec.,"Bradea 4: 28(-30), fig. 1984 ",Bradea,1984,Brazil (Southern America),279191-2,NA,NA,www.ipni.org/n/279191-2,tax_nov,IPNI,NA
Kielmeyera fatimae,Clusiaceae,Kielmeyera,fatimae,spec.,Novon 26(2): 169. 2018 [5 Jun 2018] [epublished],Novon,2018,"Espírito Santo (Brazil Southeast, Brazil, Southern America)",77191235-1,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=2018&rft.issue=2&rft.spage=169&rft.volume=26&rft_id=http://www.biodiversitylibrary.org/bibliography/744&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,"doi:10.3417/2018039 The specific epithet honours Maria de Fátima Dias Jorge Trad, mother of the first author.",www.ipni.org/n/77191235-1,tax_nov,IPNI,https://doi.org/10.3417/2018039
Kielmeyera ferruginosa,Clusiaceae,Kielmeyera,ferruginosa,spec.,Phytotaxa 221(3): 289. 2015 [4 Aug 2015] [epublished],Phytotaxa,2015,"Bahia (Brazil Northeast, Brazil, Southern America)",77149056-1,NA,doi:10.11646/phytotaxa.221.3.6,www.ipni.org/n/77149056-1,tax_nov,IPNI,https://doi.org/10.11646/phytotaxa.221.3.6
Kielmeyera gracilis,Clusiaceae,Kielmeyera,gracilis,spec.,Fl. Bras. (Martius) 12(1): 308. 1886 [1 Apr 1886] ,Fl. Bras. (Martius),1886,Brazil (Southern America),133427-2,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft_id=http://www.biodiversitylibrary.org/page/144570&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,www.ipni.org/n/133427-2,tax_nov,IPNI,NA
Kielmeyera inopinata,Clusiaceae,Kielmeyera,inopinata,spec.,Syst. Bot. 45(1): 110. 2020 [25 Feb 2020] [epublished],Syst. Bot.,2020,"Rio de Janeiro (Brazil Southeast, Brazil, Southern America)",77208713-1,NA,"doi:10.1600/036364420X15801369352360 The specific epithet refers to the unexpected fact of finding a new species in a Brazilian state where the vegetation is very degraded, but that has been in general well sampled.",www.ipni.org/n/77208713-1,tax_nov,IPNI,https://doi.org/10.1600/036364420X15801369352360
Kielmeyera insignis,Clusiaceae,Kielmeyera,insignis,spec.,"Rodriguésia 36(60): 60, fig. 1984 ",Rodriguésia,1984,Brazil (Southern America),279192-2,NA,NA,www.ipni.org/n/279192-2,tax_nov,IPNI,NA
Kielmeyera itacarensis,Clusiaceae,Kielmeyera,itacarensis,spec.,Bradea 4(42): 341 (-342; fig.). 1987 ,Bradea,1987,Brazil (Southern America),279193-2,NA,NA,www.ipni.org/n/279193-2,tax_nov,IPNI,NA
