name,family,genus,species,rank,reference,publication,publicationYear,distribution,id,bhlLink,remarks,url,citationType,source,doi
Utricularia bradei,Lentibulariaceae,Utricularia,bradei,spec.,"Feddes Repert. Spec. Nov. Regni Veg. 57: 243, fig. 1955 ",Feddes Repert. Spec. Nov. Regni Veg.,1955,Brazil (Southern America),260753-2,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1955&rft.spage=243&rft.volume=57&rft_id=http://www.biodiversitylibrary.org/bibliography/84480&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,www.ipni.org/n/260753-2,tax_nov,IPNI,NA
Utricularia bramadensis,Lentibulariaceae,Utricularia,bramadensis,spec.,Estud. Bot. Nordéste 3: 222. 1923 Nomen 13.  1940.  Newfoundland; Insp. Fed. Obras Secc. Publ. 57 13.  1940.~ Newfoundland,Estud. Bot. Nordéste,1923,"Bahia (Brazil, Southern America)",262039-2,NA,NA,www.ipni.org/n/262039-2,tax_nov,IPNI,NA
Utricularia catolesensis,Lentibulariaceae,Utricularia,catolesensis,spec.,Sitientibus Sér. Ci. Biol. 10(2-4): 233 (-235; fig. 1). 2010 ,Sitientibus Sér. Ci. Biol.,2010,"Bahia (Brazil Northeast, Brazil, Southern America)",77115501-1,NA,NA,www.ipni.org/n/77115501-1,tax_nov,IPNI,NA
Utricularia cearana,Lentibulariaceae,Utricularia,cearana,spec.,Bull. Torrey Bot. Club 79: 310. 1952 ,Bull. Torrey Bot. Club,1952,"Ceará (Brazil, Southern America)",260758-2,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1952&rft.spage=310&rft.volume=79&rft_id=http://www.biodiversitylibrary.org/bibliography/340&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,www.ipni.org/n/260758-2,tax_nov,IPNI,NA
Utricularia cochleata,Lentibulariaceae,Utricularia,cochleata,spec.,Revista Brasil. Bot. 31(4): 555 (-558; fig. 1). 2008 ,Revista Brasil. Bot.,2008,"Goiás (Brazil, Southern America)",60452898-2,NA,NA,www.ipni.org/n/60452898-2,tax_nov,IPNI,NA
Utricularia cornigera,Lentibulariaceae,Utricularia,cornigera,spec.,Thaiszia 19: 135 (131-143; figs. 1-13). 2009 ,Thaiszia,2009,Brazil (Southern America),60453431-2,NA,NA,www.ipni.org/n/60453431-2,tax_nov,IPNI,NA
Utricularia cutleri,Lentibulariaceae,Utricularia,cutleri,spec.,Bull. Torrey Bot. Club 79: 311. 1952 ,Bull. Torrey Bot. Club,1952,"Ceará (Brazil, Southern America)",260767-2,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1952&rft.spage=311&rft.volume=79&rft_id=http://www.biodiversitylibrary.org/bibliography/340&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,www.ipni.org/n/260767-2,tax_nov,IPNI,NA
Utricularia damazioi,Lentibulariaceae,Utricularia,damazioi,spec.,"Bull. Herb. Boissier ser. 2, 7: 703. 1907 ",Bull. Herb. Boissier,1907,Brazil (Southern America),260768-2,NA,NA,www.ipni.org/n/260768-2,tax_nov,IPNI,NA
Utricularia dawsonii,Lentibulariaceae,Utricularia,dawsonii,spec.,"Los Angeles County Mus. Contr. Sci. no. 21: 20, fig. 11-12. 1958 ",Los Angeles County Mus. Contr. Sci.,1958,"Goiás (Brazil, Southern America)",260769-2,NA,NA,www.ipni.org/n/260769-2,tax_nov,IPNI,NA
Utricularia densiflora,Lentibulariaceae,Utricularia,densiflora,spec.,Syst. Bot. 36(2): 465 (-469; figs. 1-2). 2011 [13 Jun 2011] ,Syst. Bot.,2011,"Goiás (Brazil West-Central, Brazil, Southern America)",77115458-1,NA,NA,www.ipni.org/n/77115458-1,tax_nov,IPNI,NA
Utricularia dissectifolia,Lentibulariaceae,Utricularia,dissectifolia,spec.,Estud. Bot. Nordéste 3: 221. 1923 Nomen; Insp. Fed. Obras Secc. Publ. 57,Estud. Bot. Nordéste,1923,"Bahia (Brazil, Southern America)",262042-2,NA,NA,www.ipni.org/n/262042-2,tax_nov,IPNI,NA
Utricularia dusenii,Lentibulariaceae,Utricularia,dusenii,spec.,"Ark. Bot. 8, no. 6: 30, pl. 1, 4. 1909 ",Ark. Bot.,1909,Brazil (Southern America),260771-2,NA,NA,www.ipni.org/n/260771-2,tax_nov,IPNI,NA
Utricularia glazioviana,Lentibulariaceae,Utricularia,glazioviana,spec.,Bull. Soc. Bot. France 58(Mém. 3f): 512. 1911 ,Bull. Soc. Bot. France,1911,Brazil (Southern America),260776-2,NA,NA,www.ipni.org/n/260776-2,tax_nov,IPNI,NA
Utricularia jaquatibensis,Lentibulariaceae,Utricularia,jaquatibensis,spec.,Estud. Bot. Nordéste 3: 222. 1923 Nomen; Insp. Fed. Obras Secc. Publ. 57,Estud. Bot. Nordéste,1923,"Espirito Santo (Brazil, Southern America)",262049-2,NA,NA,www.ipni.org/n/262049-2,tax_nov,IPNI,NA
Utricularia jaramacaru,Lentibulariaceae,Utricularia,jaramacaru,spec.,"PhytoKeys 169: 84, figs. 1, 4-6. 2020 [4 Dec 2020] [epublished]",PhytoKeys,2020,"Pará (Brazil, Southern America)",77213188-1,NA,"doi:10.3897/phytokeys.169.57626 The specific epithet is a noun in apposition (hence it is invariant), referring to the Jaramacarú river, where the species was discovered. 'Jaramacarú' comes from the Tupi language 'iamandakarú', referring to species of the genus Cereus Mill. (Cactaceae).",www.ipni.org/n/77213188-1,tax_nov,IPNI,https://doi.org/10.3897/phytokeys.169.57626
Utricularia kuhlmannii,Lentibulariaceae,Utricularia,kuhlmannii,spec.,"Flora 108: 170, fig. 25, 26. 1915 ",Flora,1915,Brazil (Southern America),260793-2,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1915&rft.spage=170&rft.volume=108&rft_id=http://www.biodiversitylibrary.org/bibliography/64&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,www.ipni.org/n/260793-2,tax_nov,IPNI,NA
Utricularia lindmanii,Lentibulariaceae,Utricularia,lindmanii,spec.,"Ark. Bot. 8, no. 6: 26, pl. 2, 5. 1909 ",Ark. Bot.,1909,Brazil (Southern America),260796-2,NA,NA,www.ipni.org/n/260796-2,tax_nov,IPNI,NA
Utricularia lloydii,Lentibulariaceae,Utricularia,lloydii,spec.,"Bull. Torrey Bot. Club 61(6): 370 (367-371, figs. 1-2). 1934 [3 Oct 1934] ",Bull. Torrey Bot. Club,1934,Brazil (Southern America),260797-2,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1934&rft.issue=6&rft.spage=370&rft.volume=61&rft_id=http://www.biodiversitylibrary.org/bibliography/340&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,www.ipni.org/n/260797-2,tax_nov,IPNI,NA
Utricularia luetzelburgii,Lentibulariaceae,Utricularia,luetzelburgii,spec.,Estud. Bot. Nordéste 3: 219. 1923 Nomen 13.  1940.  Newfoundland; Insp. Fed. Obras Secc. Publ. 57 13.  1940.~ Newfoundland,Estud. Bot. Nordéste,1923,"Goyaz and Bahia, Brazil (Southern America)",262051-2,NA,NA,www.ipni.org/n/262051-2,tax_nov,IPNI,NA
Utricularia malmeana,Lentibulariaceae,Utricularia,malmeana,spec.,"Ark. Bot. 8, no. 6: 40, pl. 2, 7. 1909 ",Ark. Bot.,1909,Brazil (Southern America),260807-2,NA,NA,www.ipni.org/n/260807-2,tax_nov,IPNI,NA
Utricularia meyeri,Lentibulariaceae,Utricularia,meyeri,spec.,Bot. Jahrb. Syst. 30(2): 194. 1901 [2 Jul 1901] ,Bot. Jahrb. Syst.,1901,"Mattogrosso, Brazil",260808-2,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1901&rft.issue=2&rft.spage=194&rft.volume=30&rft_id=http://www.biodiversitylibrary.org/bibliography/60&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,www.ipni.org/n/260808-2,tax_nov,IPNI,NA
Utricularia naviculata,Lentibulariaceae,Utricularia,naviculata,spec.,"Mem. New York Bot. Gard. 17(1): 226, fig. 28. 1967 ",Mem. New York Bot. Gard.,1967,Venezuela &amp; Brazil (Para),260813-2,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1967&rft.issue=1&rft.spage=226&rft.volume=17&rft_id=http://www.biodiversitylibrary.org/bibliography/50489&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,www.ipni.org/n/260813-2,tax_nov,IPNI,NA
Utricularia nigrescens,Lentibulariaceae,Utricularia,nigrescens,spec.,"Ark. Bot. 8, no. 6: 21, pl. 1, 4. 1909 ",Ark. Bot.,1909,Brazil (Southern America),260818-2,NA,NA,www.ipni.org/n/260818-2,tax_nov,IPNI,NA
Utricularia parthenopipes,Lentibulariaceae,Utricularia,parthenopipes,spec.,Kew Bull. 41(1): 7. 1986 [24 Feb 1986] ,Kew Bull.,1986,Brazil.,929347-1,NA,NA,www.ipni.org/n/929347-1,tax_nov,IPNI,NA
Utricularia physoceras,Lentibulariaceae,Utricularia,physoceras,spec.,Kew Bull. 41(1): 15. 1986 [24 Feb 1986] ,Kew Bull.,1986,Brazil (Southern America),286593-2,NA,NA,www.ipni.org/n/286593-2,tax_nov,IPNI,NA
Utricularia poconensis,Lentibulariaceae,Utricularia,poconensis,spec.,"Bradea 4: 139(-140), fig. 1985 ",Bradea,1985,"Mato Grosso (Brazil, Southern America)",286594-2,NA,NA,www.ipni.org/n/286594-2,tax_nov,IPNI,NA
Utricularia pulcherrima,Lentibulariaceae,Utricularia,pulcherrima,spec.,"Ark. Bot. 8, no. 6: 42, pl. 2, 7. 1909 ",Ark. Bot.,1909,Brazil (Southern America),260830-2,NA,NA,www.ipni.org/n/260830-2,tax_nov,IPNI,NA
Utricularia quinqueradiata,Lentibulariaceae,Utricularia,quinqueradiata,spec.,Ber. Deutsch. Bot. Ges. 12: 6. 1894 ,Ber. Deutsch. Bot. Ges.,1894,"Brazil, Cuba",260835-2,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1894&rft.spage=6&rft.volume=12&rft_id=http://www.biodiversitylibrary.org/bibliography/5928&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,www.ipni.org/n/260835-2,tax_nov,IPNI,NA
Utricularia regnellii,Lentibulariaceae,Utricularia,regnellii,spec.,"Ark. Bot. 8, no. 6: 25, pl. 1, 4. 1909 ",Ark. Bot.,1909,Brazil (Southern America),260837-2,NA,NA,www.ipni.org/n/260837-2,tax_nov,IPNI,NA
Utricularia rhyterophylla,Lentibulariaceae,Utricularia,rhyterophylla,spec.,Wiener Ill. Gart.-Zeitung 14: 74. 1889 Nomen subnudum,Wiener Ill. Gart.-Zeitung,1889,Brazil (Southern America),262060-2,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1889&rft.spage=74&rft.volume=14&rft_id=http://www.biodiversitylibrary.org/bibliography/15385&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,www.ipni.org/n/262060-2,tax_nov,IPNI,NA
Utricularia rostrata,Lentibulariaceae,Utricularia,rostrata,spec.,"Kew Bull. 64(1): 155 (-159; figs. 1-2, map). 2009 [May 2009] ",Kew Bull.,2009,"Bahia (Brazil Northeast, Brazil, Southern America)",77098647-1,NA,NA,www.ipni.org/n/77098647-1,tax_nov,IPNI,NA
Utricularia rotundifolia,Lentibulariaceae,Utricularia,rotundifolia,spec.,Estud. Bot. Nordéste 3: 221. 1923 Nomen; Insp. Fed. Obras Secc. Publ. 57,Estud. Bot. Nordéste,1923,"Bahia (Brazil, Southern America)",262061-2,NA,NA,www.ipni.org/n/262061-2,tax_nov,IPNI,NA
Utricularia saccata,Lentibulariaceae,Utricularia,saccata,spec.,Estud. Bot. Nordéste 3: 221. 1923 Nomen 13.  1940.  Newfoundland; Insp. Fed. Obras Secc. Publ. 57 13.  1940.~ Newfoundland,Estud. Bot. Nordéste,1923,"Piaui (Brazil, Southern America)",262062-2,NA,NA,www.ipni.org/n/262062-2,tax_nov,IPNI,NA
Utricularia saudadensis,Lentibulariaceae,Utricularia,saudadensis,spec.,Estud. Bot. Nordéste 3: 222. 1923 Nomen 13.  1940.  Newfoundland; Insp. Fed. Obras Secc. Publ. 57 13.  1940.~ Newfoundland,Estud. Bot. Nordéste,1923,Brazil (Southern America),262063-2,NA,NA,www.ipni.org/n/262063-2,tax_nov,IPNI,NA
Utricularia simulans,Lentibulariaceae,Utricularia,simulans,spec.,Notizbl. Königl. Bot. Gart. Berlin 6: 189. 1914 ,Notizbl. Königl. Bot. Gart. Berlin,1914,Brazil (Southern America),260847-2,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1914&rft.spage=189&rft.volume=6&rft_id=http://www.biodiversitylibrary.org/bibliography/41384&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,www.ipni.org/n/260847-2,tax_nov,IPNI,NA
Utricularia spicata,Lentibulariaceae,Utricularia,spicata,spec.,"Ark. Bot. 8, no. 6: 14, pl. 1, 4. 1909 ",Ark. Bot.,1909,Brazil (Southern America),260849-2,NA,NA,www.ipni.org/n/260849-2,tax_nov,IPNI,NA
Utricularia tenuiscapa,Lentibulariaceae,Utricularia,tenuiscapa,spec.,Notizbl. Königl. Bot. Gart. Berlin 6: 191. 1914 ,Notizbl. Königl. Bot. Gart. Berlin,1914,Brazil (Southern America),260859-2,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1914&rft.spage=191&rft.volume=6&rft_id=http://www.biodiversitylibrary.org/bibliography/41384&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,www.ipni.org/n/260859-2,tax_nov,IPNI,NA
Utricularia ternata,Lentibulariaceae,Utricularia,ternata,spec.,"Ark. Bot. 8, no. 6: 29, pl. 2, 6. 1909 ",Ark. Bot.,1909,Brazil (Southern America),260862-2,NA,NA,www.ipni.org/n/260862-2,tax_nov,IPNI,NA
Utricularia tridentata,Lentibulariaceae,Utricularia,tridentata,spec.,"Ark. Bot. 8, no. 6: 28, pl. 2,6. 1909 ",Ark. Bot.,1909,Brazil (Southern America),260864-2,NA,NA,www.ipni.org/n/260864-2,tax_nov,IPNI,NA
Utricularia triphylla,Lentibulariaceae,Utricularia,triphylla,spec.,Ber. Deutsch. Bot. Ges. 16: 313. 1898 ,Ber. Deutsch. Bot. Ges.,1898,Brazil (Southern America),260865-2,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1898&rft.spage=313&rft.volume=16&rft_id=http://www.biodiversitylibrary.org/bibliography/5928&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,www.ipni.org/n/260865-2,tax_nov,IPNI,NA
Utricularia warmingii,Lentibulariaceae,Utricularia,warmingii,spec.,Ber. Deutsch. Bot. Ges. 12: 7. 1894 ,Ber. Deutsch. Bot. Ges.,1894,Brazil (Southern America),260873-2,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1894&rft.spage=7&rft.volume=12&rft_id=http://www.biodiversitylibrary.org/bibliography/5928&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,www.ipni.org/n/260873-2,tax_nov,IPNI,NA
