name_FFB,id_FFB,name_IPNI,id_IPNI,family,genus,species,rank,reference,publication,publicationYear,distribution,bhlLink,remarks,url,citationType,source,doi
Begonia micheliniana,606426,Begonia micheliniana,77197897-1,Begoniaceae,Begonia,micheliniana,spec.,Phytotaxa 404(2): 66. 2019 [17 May 2019] [epublished],Phytotaxa,2019,"Bahia (Brazil Northeast, Brazil, Southern America)",NA,"doi:10.11646/phytotaxa.404.2.1 The name of the new species pays homage to Michelin family, proprietors of the “Plantações Michelin Bahia” in Bahia state, Brazil, who continue to help protect a forest fragment in the important forests of southern Bahia state.",www.ipni.org/n/77197897-1,tax_nov,IPNI,https://doi.org/10.11646/phytotaxa.404.2.1
Begonia microinduta,624070,Begonia microinduta,77218809-1,Begoniaceae,Begonia,microinduta,spec.,Phytotaxa 497(1): 49. 2021 [16 Apr 2021] [epublished],Phytotaxa,2021,"São Paulo (Brazil Southeast, Brazil, Southern America)",NA,doi:10.11646/phytotaxa.497.1.5 The specific epithet refers to the microscopic size of trichomes composing the indumentum of the petiole.,www.ipni.org/n/77218809-1,tax_nov,IPNI,https://doi.org/10.11646/phytotaxa.497.1.5
Begonia moysesii,34149,Begonia moysesii,30769-2,Begoniaceae,Begonia,moysesii,spec.,"Arq. Bot. Estado Sao Paulo (n. s.) 3(4): 209, tab. 52. 1958 ",Arq. Bot. Estado Sao Paulo,1958,"Minas Gerais (Brazil, Southern America)",NA,NA,www.ipni.org/n/30769-2,tax_nov,IPNI,NA
Begonia mysteriosa,125802,Begonia mysteriosa,77097937-1,Begoniaceae,Begonia,mysteriosa,spec.,Rodriguésia 59(4): 761 (-764; fig. 1). 2008 ,Rodriguésia,2008,"Espírito Santo (Brazil Southeast, Brazil, Southern America)",NA,NA,www.ipni.org/n/77097937-1,tax_nov,IPNI,NA
Begonia novalombardiensis,5670,Begonia novalombardiensis,77076747-1,Begoniaceae,Begonia,novalombardiensis,spec.,Candollea 61(1): 90 (89-92; fig. 1). 2006 [Aug 2006] ,Candollea,2006,"Espírito Santo (Brazil Southeast, Brazil, Southern America)",NA,NA,www.ipni.org/n/77076747-1,tax_nov,IPNI,NA
Begonia nuda,5671,Begonia nuda,30780-2,Begoniaceae,Begonia,nuda,spec.,Bot. Jahrb. Syst. 76(1): 58. 1953 [Jan 1953] ,Bot. Jahrb. Syst.,1953,"Sao Paulo (Brazil, Southern America)",http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1953&rft.issue=1&rft.spage=58&rft.volume=76&rft_id=http://www.biodiversitylibrary.org/bibliography/60&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,www.ipni.org/n/30780-2,tax_nov,IPNI,NA
Begonia obdeltata,289813,Begonia obdeltata,77140779-1,Begoniaceae,Begonia,obdeltata,spec.,Phytotaxa 167(2): 190. 2014 [9 May 2014] [epublished],Phytotaxa,2014,"Bahia (Brazil Northeast, Brazil, Southern America);Pernambuco (Brazil Northeast, Brazil, Southern America);",NA,doi:10.11646/phytotaxa.167.2.5,www.ipni.org/n/77140779-1,tax_nov,IPNI,https://doi.org/10.11646/phytotaxa.167.2.5
Begonia obscura,5672,Begonia obscura,30785-2,Begoniaceae,Begonia,obscura,spec.,"Arch. Jard. Bot. Rio de Janeiro 15: 33, tab. 3. 1957 ",Arch. Jard. Bot. Rio de Janeiro,1957,"Espirito Santo (Brazil, Southern America)",NA,NA,www.ipni.org/n/30785-2,tax_nov,IPNI,NA
Begonia occhionii,5673,Begonia occhionii,30787-2,Begoniaceae,Begonia,occhionii,spec.,"Arq. Serv. Florest. 2(1): 21, tab. 1. 1943 [Nov 1943] ",Arq. Serv. Florest.,1943,"Rio de Janeiro (Brazil, Southern America)",NA,NA,www.ipni.org/n/30787-2,tax_nov,IPNI,NA
Begonia odeteiantha,5674,Begonia odeteiantha,30789-2,Begoniaceae,Begonia,odeteiantha,spec.,Loefgrenia 39: 4. 1969 ,Loefgrenia,1969,"Sao Paulo (Brazil, Southern America)",NA,NA,www.ipni.org/n/30789-2,tax_nov,IPNI,NA
