name,family,genus,species,rank,reference,publication,publicationYear,distribution,id,bhlLink,remarks,url,citationType,source,doi
Erythroxylum cuspidifolium,Erythroxylaceae,Erythroxylum,cuspidifolium,spec.,Abh. Math.-Phys. Cl. Königl. Bayer. Akad. Wiss. 3(2): 359. 1840 Beitr. Erythroxylon 79. 1840.,Abh. Math.-Phys. Cl. Königl. Bayer. Akad. Wiss.,1840,Brazil (Southern America),330137-2,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1840&rft.issue=2&rft.spage=359&rft.volume=3&rft_id=http://www.biodiversitylibrary.org/bibliography/10920&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,www.ipni.org/n/330137-2,tax_nov,IPNI,NA
Erythroxylum cyclophyllum,Erythroxylaceae,Erythroxylum,cyclophyllum,spec.,"Pflanzenr. (Engler) 4, Fam. 134: 93. 1907 ",Pflanzenr. (Engler),1907,Brazil (Southern America),96930-2,NA,NA,www.ipni.org/n/96930-2,tax_nov,IPNI,NA
Erythroxylum daphnites,Erythroxylaceae,Erythroxylum,daphnites,spec.,Abh. Math.-Phys. Cl. Königl. Bayer. Akad. Wiss. 3(2): 363. 1840 Beitr. Erythroxylon 83. 1840.,Abh. Math.-Phys. Cl. Königl. Bayer. Akad. Wiss.,1840,Brazil (Southern America),276844-2,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1840&rft.issue=2&rft.spage=363&rft.volume=3&rft_id=http://www.biodiversitylibrary.org/bibliography/10920&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,www.ipni.org/n/276844-2,tax_nov,IPNI,NA
Erythroxylum deciduum,Erythroxylaceae,Erythroxylum,deciduum,spec.,"Pl. Usuel. Bras. t. 69 (fig. B, p. 3). 1828 Fl. Bras. Merid. 2: 95. 1829.",Pl. Usuel. Bras.,1828,"Corgo de Mathias, near Contendas, Minas Gerais (Brazil, Southern America)",323902-2,NA,NA,www.ipni.org/n/323902-2,tax_nov,IPNI,NA
Erythroxylum distortum,Erythroxylaceae,Erythroxylum,distortum,spec.,Abh. Math.-Phys. Cl. Königl. Bayer. Akad. Wiss. 3(2): 346. 1840 Beitr. Erythroxylon 66. 1840.,Abh. Math.-Phys. Cl. Königl. Bayer. Akad. Wiss.,1840,"Bahia (Brazil, Southern America)",330138-2,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1840&rft.issue=2&rft.spage=346&rft.volume=3&rft_id=http://www.biodiversitylibrary.org/bibliography/10920&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,www.ipni.org/n/330138-2,tax_nov,IPNI,NA
Erythroxylum duckei,Erythroxylaceae,Erythroxylum,duckei,spec.,Bol. Mus. Goeldi Hist. Nat. Ethnogr. 5: 416. 1909 ,Bol. Mus. Goeldi Hist. Nat. Ethnogr.,1909,Brazil (Southern America),96938-2,NA,NA,www.ipni.org/n/96938-2,tax_nov,IPNI,NA
Erythroxylum ectinocalyx,Erythroxylaceae,Erythroxylum,ectinocalyx,spec.,Abh. Math.-Phys. Cl. Königl. Bayer. Akad. Wiss. 3(2): 355. 1840 Beitr. Erythroxylon 75. 1840.,Abh. Math.-Phys. Cl. Königl. Bayer. Akad. Wiss.,1840,"Rio de Janeiro (Brazil, Southern America)",330139-2,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1840&rft.issue=2&rft.spage=355&rft.volume=3&rft_id=http://www.biodiversitylibrary.org/bibliography/10920&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,www.ipni.org/n/330139-2,tax_nov,IPNI,NA
Erythroxylum ellipticum,Erythroxylaceae,Erythroxylum,ellipticum,spec.,Fl. Bras. (Martius) 12(1): 145. 1878 [1 Dec 1878] ,Fl. Bras. (Martius),1878,"Macahé, Rio de Janeiro (Brazil, Southern America)",96943-2,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft_id=http://www.biodiversitylibrary.org/page/144457&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,www.ipni.org/n/96943-2,tax_nov,IPNI,NA
Erythroxylum engleri,Erythroxylaceae,Erythroxylum,engleri,spec.,"Pflanzenr. (Engler) 4, Fam. 134: 46. 1907 ",Pflanzenr. (Engler),1907,Brazil (Southern America),96944-2,NA,NA,www.ipni.org/n/96944-2,tax_nov,IPNI,NA
Erythroxylum exaltatum,Erythroxylaceae,Erythroxylum,exaltatum,spec.,Fl. Bras. (Martius) 12(1): 151. 1878 [1 Dec 1878] ,Fl. Bras. (Martius),1878,"in silvaticis, Rio de Janeiro (Brazil, Southern America)",330140-2,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft_id=http://www.biodiversitylibrary.org/page/144460&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,www.ipni.org/n/330140-2,tax_nov,IPNI,NA
Erythroxylum excelsum,Erythroxylaceae,Erythroxylum,excelsum,spec.,"Bull. Soc. Bot. France 52(Mém. 3[a]): 63. 1905 Engler, Pflanzenreich, IV. 134(Heft 29): 131. 1907.",Bull. Soc. Bot. France,1905,"Rio de Janeiro (Brazil, Southern America)",330141-2,NA,NA,www.ipni.org/n/330141-2,tax_nov,IPNI,NA
Erythroxylum ficifolium,Erythroxylaceae,Erythroxylum,ficifolium,spec.,Fl. Bras. (Martius) 12(1): 169. 1878 [1 Dec 1878] ,Fl. Bras. (Martius),1878,"Rio de Janeiro (Brazil, Southern America)",330145-2,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft_id=http://www.biodiversitylibrary.org/page/144469&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,www.ipni.org/n/330145-2,tax_nov,IPNI,NA
Erythroxylum filipes,Erythroxylaceae,Erythroxylum,filipes,spec.,Bol. Mus. Goeldi Hist. Nat. Ethnogr. 5: 415. 1909 ,Bol. Mus. Goeldi Hist. Nat. Ethnogr.,1909,Brazil (Southern America),96948-2,NA,NA,www.ipni.org/n/96948-2,tax_nov,IPNI,NA
Erythroxylum fimbriatum,Erythroxylaceae,Erythroxylum,fimbriatum,spec.,Fl. Bras. (Martius) 12(1): 162. 1878 [1 Dec 1878] ,Fl. Bras. (Martius),1878,"Amazonas (Brazil, Southern America)",330146-2,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft_id=http://www.biodiversitylibrary.org/page/144465&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,www.ipni.org/n/330146-2,tax_nov,IPNI,NA
Erythroxylum flaccidum,Erythroxylaceae,Erythroxylum,flaccidum,spec.,Fl. Bras. (Martius) 12(1): 141. 1878 [1 Dec 1878] ,Fl. Bras. (Martius),1878,"Bahia (Brazil, Southern America)",330148-2,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft_id=http://www.biodiversitylibrary.org/page/144455&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,www.ipni.org/n/330148-2,tax_nov,IPNI,NA
Erythroxylum flexuosum,Erythroxylaceae,Erythroxylum,flexuosum,spec.,"Pflanzenr. (Engler) 4, Fam. 134: 41. 1907 ",Pflanzenr. (Engler),1907,Brazil (Southern America),96951-2,NA,NA,www.ipni.org/n/96951-2,tax_nov,IPNI,NA
Erythroxylum frangulifolium,Erythroxylaceae,Erythroxylum,frangulifolium,spec.,Pl. Usuel. Bras. t. 69 (p. 3). 1828 ,Pl. Usuel. Bras.,1828,"Rio de Janeiro (Brazil, Southern America)",330149-2,NA,NA,www.ipni.org/n/330149-2,tax_nov,IPNI,NA
Erythroxylum gaudichaudii,Erythroxylaceae,Erythroxylum,gaudichaudii,spec.,Fl. Bras. (Martius) 12(1): 169. 1878 [1 Dec 1878] ,Fl. Bras. (Martius),1878,"Rio de Janeiro (Brazil, Southern America)",330150-2,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft_id=http://www.biodiversitylibrary.org/page/144469&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,www.ipni.org/n/330150-2,tax_nov,IPNI,NA
Erythroxylum glaucocladum,Erythroxylaceae,Erythroxylum,glaucocladum,spec.,Fl. Bras. (Martius) 12(1): 154. 1878 [1 Dec 1878] ,Fl. Bras. (Martius),1878,"Villa do Nazaré [13°2'S, 30°W], Bahia (Brazil, Southern America)",330151-2,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft_id=http://www.biodiversitylibrary.org/page/144461&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,www.ipni.org/n/330151-2,tax_nov,IPNI,NA
Erythroxylum glazioui,Erythroxylaceae,Erythroxylum,glazioui,spec.,"Pflanzenr. (Engler) 4, Fam. 134: 103. 1907 ",Pflanzenr. (Engler),1907,Brazil (Southern America),96955-2,NA,NA,www.ipni.org/n/96955-2,tax_nov,IPNI,NA
Erythroxylum grandifolium,Erythroxylaceae,Erythroxylum,grandifolium,spec.,Fl. Bras. (Martius) 12(1): 161. 1878 [1 Dec 1878] ,Fl. Bras. (Martius),1878,"prope Esperança [Ilhéus, Bahia], Rio de Janeiro (Brazil, Southern America)",330152-2,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft_id=http://www.biodiversitylibrary.org/page/144465&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,www.ipni.org/n/330152-2,tax_nov,IPNI,NA
Erythroxylum hamigerum,Erythroxylaceae,Erythroxylum,hamigerum,spec.,"Pflanzenr. (Engler) 4, Fam. 134: 23. 1907 ",Pflanzenr. (Engler),1907,Brazil (Southern America),96963-2,NA,NA,www.ipni.org/n/96963-2,tax_nov,IPNI,NA
