name,family,genus,species,rank,reference,publication,publicationYear,distribution,id,bhlLink,remarks,url,citationType,source,doi
Hexapterella gentianoides,Burmanniaceae,Hexapterella,gentianoides,spec.,Symb. Antill. (Urban). 3(3): 451. 1903 [1 May 1903] ,Symb. Antill. (Urban).,1903,Brazil (Southern America),121845-2,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft_id=http://www.biodiversitylibrary.org/page/702939&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,www.ipni.org/n/121845-2,tax_nov,IPNI,NA
Miersiella kuhlmannii,Burmanniaceae,Miersiella,kuhlmannii,spec.,"Rodriguésia 10, no. 20: [41], tab. 1, fig. 1-6. 1947 ",Rodriguésia,1947,"Espirito Santo (Brazil, Southern America)",160722-2,NA,NA,www.ipni.org/n/160722-2,tax_nov,IPNI,NA
Ophiomeris macahensis,Burmanniaceae,Ophiomeris,macahensis,spec.,Proc. Linn. Soc. London 1(33): 329. 1847 [Sep 1847] ,Proc. Linn. Soc. London,1847,"Rio de Janeiro (Brazil, Southern America)",126763-1,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1847&rft.issue=33&rft.spage=329&rft.volume=1&rft_id=http://www.biodiversitylibrary.org/bibliography/8250&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,www.ipni.org/n/126763-1,tax_nov,IPNI,NA
Ptychomeria mattogrossensis,Burmanniaceae,Ptychomeria,mattogrossensis,spec.,"Ark. Bot. 26A, no. 9: 21, fig. 2. 1934 ",Ark. Bot.,1934,"Mato Grosso (Brazil, Southern America)",214333-2,NA,NA,www.ipni.org/n/214333-2,tax_nov,IPNI,NA
Thismia calcarata,Burmanniaceae,Thismia,calcarata,spec.,Phytotaxa 587(3): 270. 2023 [16 Mar 2023] [epublished],Phytotaxa,2023,"Acre (Brazil North, Brazil, Southern America)",77316222-1,NA,doi:10.11646/phytotaxa.587.3.5 Etymology: 'The specific epithet refers the gibbous part of the flower resembling to a spur'.,www.ipni.org/n/77316222-1,tax_nov,IPNI,https://doi.org/10.11646/phytotaxa.587.3.5
Thismia cordata,Burmanniaceae,Thismia,cordata,spec.,Phytotaxa 571(1): 77. 2022 [1 Nov 2022] [epublished],Phytotaxa,2022,"Paraná (Brazil South, Brazil, Southern America)",77307618-1,NA,doi:10.11646/phytotaxa.571.1.6,www.ipni.org/n/77307618-1,tax_nov,IPNI,https://doi.org/10.11646/phytotaxa.571.1.6
Thismia espirito-santensis,Burmanniaceae,Thismia,espirito-santensis,spec.,"Revista Brasil. Biol. 7(3): 286, fig. 1-11. 1947 ",Revista Brasil. Biol.,1947,"Espirito Santo (Brazil, Southern America)",252708-2,NA,NA,www.ipni.org/n/252708-2,tax_nov,IPNI,NA
Thismia glaziovii,Burmanniaceae,Thismia,glaziovii,spec.,Rev. Gén. Bot. 1: 549. 1889 Overs. Danske Vid. Selsk. Forh. 1890: 24. 1890,Rev. Gén. Bot.,1889,Brazil (Southern America),252709-2,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1889&rft.spage=549&rft.volume=1&rft_id=http://www.biodiversitylibrary.org/bibliography/11758&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,www.ipni.org/n/252709-2,tax_nov,IPNI,NA
Thismia itatiaiensis,Burmanniaceae,Thismia,itatiaiensis,spec.,"Arq. Serv. Florest. 2, no. 1: 47, fig. 18-25. 1944 ",Arq. Serv. Florest.,1944,"Rio de Janeiro (Brazil, Southern America)",252710-2,NA,NA,www.ipni.org/n/252710-2,tax_nov,IPNI,NA
Thismia janeirensis,Burmanniaceae,Thismia,janeirensis,spec.,"Overs. Kongel. Danske Vidensk. Selsk. Forh. Medlemmers Arbeider 1901: 182, fig. 3, 4. ",Overs. Kongel. Danske Vidensk. Selsk. Forh. Medlemmers Arbeider,1901,"Rio de Janeiro (Brazil, Southern America)",252711-2,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1901&rft.spage=182&rft.volume=1901&rft_id=http://www.biodiversitylibrary.org/bibliography/42570&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,www.ipni.org/n/252711-2,tax_nov,IPNI,NA
Thismia luetzelburgii,Burmanniaceae,Thismia,luetzelburgii,spec.,Flora 117: 56. 1924 ,Flora,1924,"Espirito Santo (Brazil, Southern America)",252712-2,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1924&rft.spage=56&rft.volume=117&rft_id=http://www.biodiversitylibrary.org/bibliography/64&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,www.ipni.org/n/252712-2,tax_nov,IPNI,NA
Thismia mantiqueirensis,Burmanniaceae,Thismia,mantiqueirensis,spec.,Phytotaxa 570(2): 224. 2022 [27 Oct 2022] [epublished],Phytotaxa,2022,"São Paulo (Brazil Southeast, Brazil, Southern America)",77307352-1,NA,"doi:10.11646/phytotaxa.570.2.8 Etymology: 'The specific epithet refers to the Mantiqueira mountains, where the species was discovered'.",www.ipni.org/n/77307352-1,tax_nov,IPNI,https://doi.org/10.11646/phytotaxa.570.2.8
Thismia petasiformis,Burmanniaceae,Thismia,petasiformis,spec.,Phytotaxa 564(2): 222. 2022 [16 Sep 2022] [epublished],Phytotaxa,2022,"Mato Grosso (Brazil West-Central, Brazil, Southern America)",77305338-1,NA,"doi:10.11646/phytotaxa.564.2.5 Etymology: the specific epithet (Latin: pĕtăsus: i, m) refers to its hat-shaped mitre.",www.ipni.org/n/77305338-1,tax_nov,IPNI,https://doi.org/10.11646/phytotaxa.564.2.5
Thismia prataensis,Burmanniaceae,Thismia,prataensis,spec.,Syst. Bot. 37(4): 879. 2012 [26 Oct 2012] ,Syst. Bot.,2012,"Paraná (Brazil South, Brazil, Southern America)",77127572-1,NA,doi:10.1600/036364412X656545,www.ipni.org/n/77127572-1,tax_nov,IPNI,https://doi.org/10.1600/036364412X656545
Thismia pseudomelanomitra,Burmanniaceae,Thismia,pseudomelanomitra,spec.,Phytotaxa 597(2): 176. 2023 [12 May 2023] [epublished],Phytotaxa,2023,"Mato Grosso (Brazil West-Central, Brazil, Southern America)",77319218-1,NA,doi:10.11646/phytotaxa.597.2.7,www.ipni.org/n/77319218-1,tax_nov,IPNI,https://doi.org/10.11646/phytotaxa.597.2.7
Thismia ribeiroi,Burmanniaceae,Thismia,ribeiroi,spec.,Phytotaxa 429(4): 268. 2020 [22 Jan 2020] [epublished],Phytotaxa,2020,"Mato Grosso (Brazil West-Central, Brazil, Southern America)",77205162-1,NA,"doi:10.11646/phytotaxa.429.4.2 The species epithet is an homage to Ricardo da Silva Ribeiro, the collector of the type material, at the time, biology student and scholarship holder in Mato Grosso State University, linked to HERBAM.",www.ipni.org/n/77205162-1,tax_nov,IPNI,https://doi.org/10.11646/phytotaxa.429.4.2
Thismia variabilis,Burmanniaceae,Thismia,variabilis,spec.,Phytotaxa 587(3): 274. 2023 [16 Mar 2023] [epublished],Phytotaxa,2023,"Acre (Brazil North, Brazil, Southern America)",77316224-1,NA,"doi:10.11646/phytotaxa.587.3.5 Etymology: 'The specific epithet refers the great variation in the tepals size, dilated connective lobes and interstaminal lobes'.",www.ipni.org/n/77316224-1,tax_nov,IPNI,https://doi.org/10.11646/phytotaxa.587.3.5
Thismia violacea,Burmanniaceae,Thismia,violacea,spec.,Phytotaxa 620(2): 188. 2023 [13 Oct 2023] [epublished],Phytotaxa,2023,"Goiás (Brazil West-Central, Brazil, Southern America)",77328817-1,NA,doi:10.11646/phytotaxa.620.2.7 Etymology: name refers to the colour of the flower.,www.ipni.org/n/77328817-1,tax_nov,IPNI,https://doi.org/10.11646/phytotaxa.620.2.7
Triscyphus fungiformis,Burmanniaceae,Triscyphus,fungiformis,spec.,"Overs. Kongel. Danske Vidensk. Selsk. Forh. Medlemmers Arbeider 1901: 178, tab. 4. 1902 ",Overs. Kongel. Danske Vidensk. Selsk. Forh. Medlemmers Arbeider,1902,"Rio de Janeiro (Brazil, Southern America)",258745-2,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1902&rft.spage=178&rft.volume=1901&rft_id=http://www.biodiversitylibrary.org/bibliography/42570&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,www.ipni.org/n/258745-2,tax_nov,IPNI,NA
