name,family,genus,species,rank,reference,publication,publicationYear,distribution,id,bhlLink,remarks,url,citationType,source,doi
Passiflora reitzii,Passifloraceae,Passiflora,reitzii,spec.,"Fl. Ilustr. Catarin. fasc. PASS: 73 (-75), fig. 1980 ",Fl. Ilustr. Catarin.,1980,Brazil (Southern America),185153-2,NA,NA,www.ipni.org/n/185153-2,tax_nov,IPNI,NA
Passiflora rupestris,Passifloraceae,Passiflora,rupestris,spec.,Syst. Bot. 39(2): 517. 2014 [23 Apr 2014] [epublished],Syst. Bot.,2014,"Minas Gerais (Brazil Southeast, Brazil, Southern America)",77143078-1,NA,doi:10.1600/036364414X680799,www.ipni.org/n/77143078-1,tax_nov,IPNI,https://doi.org/10.1600/036364414X680799
Passiflora saccoi,Passifloraceae,Passiflora,saccoi,spec.,Brittonia 46: 144  fig. 1994 ,Brittonia,1994,"Lagoa Preta, Minas Gerais (Brazil, Southern America)",302906-2,NA,NA,www.ipni.org/n/302906-2,tax_nov,IPNI,NA
Passiflora sarcosepala,Passifloraceae,Passiflora,sarcosepala,spec.,"Contr. Jard. Bot. Rio de Janeiro 4: 93, tab. 15. 1907 ",Contr. Jard. Bot. Rio de Janeiro,1907,"Amazonas (Brazil, Southern America)",185171-2,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1907&rft.spage=93&rft.volume=4&rft_id=http://www.biodiversitylibrary.org/bibliography/68943&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,www.ipni.org/n/185171-2,tax_nov,IPNI,NA
Passiflora saxicola,Passifloraceae,Passiflora,saxicola,spec.,Izv. Glavn. Bot. Sada S.S.S.R. 26: 559. 1927 ,Izv. Glavn. Bot. Sada S.S.S.R.,1927,Brazil (Southern America),185172-2,NA,NA,www.ipni.org/n/185172-2,tax_nov,IPNI,NA
Passiflora setulosa,Passifloraceae,Passiflora,setulosa,spec.,"Publ. Field Mus. Nat. Hist., Bot. Ser. 19: 515. 1938 ","Publ. Field Mus. Nat. Hist., Bot. Ser.",1938,"Paraná (Brazil, Southern America)",185179-2,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1938&rft.spage=515&rft.volume=19&rft_id=http://www.biodiversitylibrary.org/bibliography/42246&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,www.ipni.org/n/185179-2,tax_nov,IPNI,NA
Passiflora tenuifila,Passifloraceae,Passiflora,tenuifila,spec.,J. Wash. Acad. Sci. 17: 430. 1927 ,J. Wash. Acad. Sci.,1927,"Paraná (Brazil, Southern America)",185205-2,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1927&rft.spage=430&rft.volume=17&rft_id=http://www.biodiversitylibrary.org/bibliography/2087&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,www.ipni.org/n/185205-2,tax_nov,IPNI,NA
Passiflora tetradena,Passifloraceae,Passiflora,tetradena,spec.,Prodr. [A. P. de Candolle] 3: 331. 1828 [mid Mar 1828] ,Prodr. [A. P. de Candolle],1828,Brazil (Southern America),324149-2,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft_id=http://www.biodiversitylibrary.org/page/153133&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,www.ipni.org/n/324149-2,tax_nov,IPNI,NA
Passiflora tholozanii,Passifloraceae,Passiflora,tholozanii,spec.,"Anais 15 Congr. Soc. Bot. Brasil 151, fig. 1967 ",Anais 15 Congr. Soc. Bot. Brasil,1967,Brazil (Southern America),185208-2,NA,NA,www.ipni.org/n/185208-2,tax_nov,IPNI,NA
Passiflora trintae,Passifloraceae,Passiflora,trintae,spec.,"Sellowia no. 20: 22, fig. 12. 1968 ",Sellowia,1968,"Minas Gerais &amp; Bahia, Brazil (Southern America)",185220-2,NA,NA,www.ipni.org/n/185220-2,tax_nov,IPNI,NA
Passiflora uleana,Passifloraceae,Passiflora,uleana,spec.,Arq. Mus. Nac. Rio de Janeiro 13: 50. 1903 ,Arq. Mus. Nac. Rio de Janeiro,1903,Brazil (Southern America),185227-2,NA,NA,www.ipni.org/n/185227-2,tax_nov,IPNI,NA
Passiflora urubiciensis,Passifloraceae,Passiflora,urubiciensis,spec.,Sellowia 53-55: 10 (9-14; figs. 1-2). 2003 [Aug 2003] ,Sellowia,2003,"Urubici, Cascata do Avencal, Santa Catarina (Brazil, Southern America)",328298-2,NA,NA,www.ipni.org/n/328298-2,tax_nov,IPNI,NA
Passiflora vernicosa,Passifloraceae,Passiflora,vernicosa,spec.,"Contr. Jard. Bot. Rio de Janeiro 3: 62, pl. 9. 1902 ",Contr. Jard. Bot. Rio de Janeiro,1902,Brazil (Southern America),185236-2,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1902&rft.spage=62&rft.volume=3&rft_id=http://www.biodiversitylibrary.org/bibliography/68943&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,www.ipni.org/n/185236-2,tax_nov,IPNI,NA
Passiflora violacea,Passifloraceae,Passiflora,violacea,spec.,Fl. Flumin. Icon. 9: t. 84. 1831 [1827 publ. 29 Oct 1831] ,Fl. Flumin. Icon.,1831,Brazil (Southern America),321947-2,NA,[Gandhi 14 Dec 2001],www.ipni.org/n/321947-2,tax_nov,IPNI,NA
Passiflora warmingii,Passifloraceae,Passiflora,warmingii,spec.,Fl. Bras. (Martius) 13(1): 554. 1872 [1 Mar 1872] ,Fl. Bras. (Martius),1872,"Minas Gerais (Brazil, Southern America)",321970-2,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft_id=http://www.biodiversitylibrary.org/page/143439&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,[Gandhi 17 Dec 2001],www.ipni.org/n/321970-2,tax_nov,IPNI,NA
Passiflora watsoniana,Passifloraceae,Passiflora,watsoniana,spec.,"Gard. Chron. n.s., 26: 648, f. 127. 1886 ",Gard. Chron.,1886,Brazil (Southern America),185244-2,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1886&rft.spage=648&rft.volume=26&rft_id=http://www.biodiversitylibrary.org/bibliography/48390&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,www.ipni.org/n/185244-2,tax_nov,IPNI,NA
