name,family,genus,species,rank,reference,publication,publicationYear,distribution,id,bhlLink,remarks,url,citationType,source,doi
Dorstenia bonijesu,Moraceae,Dorstenia,bonijesu,spec.,"Atas Soc. Bot. Brasil, Secc. Rio de Janeiro 1(20): 112, fig. 1983 ","Atas Soc. Bot. Brasil, Secc. Rio de Janeiro",1983,Brazil (Southern America),83035-2,NA,NA,www.ipni.org/n/83035-2,tax_nov,IPNI,NA
Dorstenia brevipetiolata,Moraceae,Dorstenia,brevipetiolata,spec.,Proc. Kon. Ned. Akad. Wetensch. C 88(3): 264. 1985 ,Proc. Kon. Ned. Akad. Wetensch. C,1985,Brazil (Southern America),276023-2,NA,NA,www.ipni.org/n/276023-2,tax_nov,IPNI,NA
Dorstenia caatingae,Moraceae,Dorstenia,caatingae,spec.,Neodiversity 1(2): 14 (figs. 1-2). 2006 [25 Oct 2006] ,Neodiversity,2006,"Bahia (Brazil Northeast, Brazil, Southern America)",77085274-1,NA,NA,www.ipni.org/n/77085274-1,tax_nov,IPNI,NA
Dorstenia capricorniana,Moraceae,Dorstenia,capricorniana,spec.,Ci. & Cult. 28(3): 357. 1976 ,Ci. & Cult.,1976,"Dist. do Rio das Flores, 500-600 m, Rio de Janeiro (Brazil, Southern America)",83046-2,NA,HT. collected on 7 Oct 1971,www.ipni.org/n/83046-2,tax_nov,IPNI,NA
Dorstenia carautae,Moraceae,Dorstenia,carautae,spec.,"Proc. Kon. Ned. Akad. Wetensch. C 89(2): 136(-137), fig. 1986 ",Proc. Kon. Ned. Akad. Wetensch. C,1986,Brazil (Southern America),276024-2,NA,NA,www.ipni.org/n/276024-2,tax_nov,IPNI,NA
Dorstenia conceptionis,Moraceae,Dorstenia,conceptionis,spec.,"Bol. Mus. Bot. Munic. 17: 1-2, fig. 1974 ",Bol. Mus. Bot. Munic.,1974,"Mpio. de Itaguacu: Jatiboca, Espirito Santo (Brazil, Southern America)",301835-2,NA,NA,www.ipni.org/n/301835-2,tax_nov,IPNI,NA
Dorstenia contensis,Moraceae,Dorstenia,contensis,spec.,"Proc. Kon. Ned. Akad. Wetensch. C 88(3): 261(-263), fig. 1985 ",Proc. Kon. Ned. Akad. Wetensch. C,1985,Brazil (Southern America),276029-2,NA,NA,www.ipni.org/n/276029-2,tax_nov,IPNI,NA
Dorstenia dolichocaula,Moraceae,Dorstenia,dolichocaula,spec.,Repert. Spec. Nov. Regni Veg. 41: 222. 1937 ,Repert. Spec. Nov. Regni Veg.,1937,"Mpio. de Rezende, Maua, Vale do Rio Preto, Rio de Janeiro (Brazil, Southern America)",276030-2,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1937&rft.spage=222&rft.volume=41&rft_id=http://www.biodiversitylibrary.org/bibliography/276&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NT.: collected on 25 Jul 1971,www.ipni.org/n/276030-2,tax_nov,IPNI,NA
Dorstenia gracilis,Moraceae,Dorstenia,gracilis,spec.,"Bull. Torrey Bot. Club 103: 172 (-173), fig. 2. 1976 ",Bull. Torrey Bot. Club,1976,Brazil (Southern America),83077-2,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1976&rft.spage=172&rft.volume=103&rft_id=http://www.biodiversitylibrary.org/bibliography/340&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,www.ipni.org/n/83077-2,tax_nov,IPNI,NA
Dorstenia grazielae,Moraceae,Dorstenia,grazielae,spec.,"Atas Soc. Biol. Rio de Janeiro 16(2/3): 59, fig. 1973 ",Atas Soc. Biol. Rio de Janeiro,1973,"Parati, meio da Serra, Rio de Janeiro (Brazil, Southern America)",306505-2,NA,NA,www.ipni.org/n/306505-2,tax_nov,IPNI,NA
Dorstenia heringeri,Moraceae,Dorstenia,heringeri,spec.,"Bradea 2(5): 17 (-18), fig. 1975 ",Bradea,1975,"Distrito Federal (Brazil, Southern America)",83079-2,NA,NA,www.ipni.org/n/83079-2,tax_nov,IPNI,NA
Dorstenia hildegardis,Moraceae,Dorstenia,hildegardis,spec.,Revista Brasil. Biol. 38: 613. 1978 ,Revista Brasil. Biol.,1978,"Espirito Santo (Brazil, Southern America)",301938-2,NA,NA,www.ipni.org/n/301938-2,tax_nov,IPNI,NA
Dorstenia maris,Moraceae,Dorstenia,maris,spec.,"Trab. 26 Congr. Nac. Bot., Rio de Janeiro 613. 1977 ","Trab. 26 Congr. Nac. Bot., Rio de Janeiro",1977,Brazil (Southern America),83089-2,NA,NA,www.ipni.org/n/83089-2,tax_nov,IPNI,NA
Dorstenia milaneziana,Moraceae,Dorstenia,milaneziana,spec.,"Bradea 1(48): 473[-476], fig. 1974 ",Bradea,1974,"Espirito Santo (Brazil, Southern America)",83090-2,NA,NA,www.ipni.org/n/83090-2,tax_nov,IPNI,NA
Dorstenia romaniucii,Moraceae,Dorstenia,romaniucii,spec.,"Syst. Bot. 37(2): 451, figs. 1-3. 2012 [26 Apr 2012] ",Syst. Bot.,2012,"Espírito Santo (Brazil Southeast, Brazil, Southern America)",60458351-2,NA,Eponymy: The species epithet honors Dr. Sergio Romaniuc Neto (1962-; SP). doi:10.1600/036364412X635494,www.ipni.org/n/60458351-2,tax_nov,IPNI,https://doi.org/10.1600/036364412X635494
Dorstenia stellaris,Moraceae,Dorstenia,stellaris,spec.,PhytoKeys 12: 48. 2012 [8 May 2012] [epublished],PhytoKeys,2012,"São Paulo (Brazil Southeast, Brazil, Southern America)",77119223-1,NA,doi:10.3897/phytokeys.12.2772 [epublished],www.ipni.org/n/77119223-1,tax_nov,IPNI,https://doi.org/10.3897/phytokeys.12.2772
Dorstenia strangii,Moraceae,Dorstenia,strangii,spec.,"Bradea 1(42): 433, fig. 1974 ",Bradea,1974,"Mpio. de Bom Jardeim de Minas, Minas Gerais (Brazil, Southern America)",83112-2,NA,NA,www.ipni.org/n/83112-2,tax_nov,IPNI,NA
Dorstenia sucrei,Moraceae,Dorstenia,sucrei,spec.,"Bol. Mus. Bot. Munic. 17: 2-3, fig. 1974 ",Bol. Mus. Bot. Munic.,1974,"Mpio. de Itaguacu, Limoeiro, Santa Maria, Espirito Santo (Brazil, Southern America)",300762-2,NA,NA,www.ipni.org/n/300762-2,tax_nov,IPNI,NA
Dorstenia tentaculata,Moraceae,Dorstenia,tentaculata,spec.,Index Seminum [St.Petersburg (Petropolitanus)] 11: 59. 1846 ,Index Seminum [St.Petersburg (Petropolitanus)],1846,"Mpio. Petropolis: Captacao da Agua, ca. 650 m, Rio de Janeiro (Brazil, Southern America)",302334-2,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1846&rft.spage=59&rft.volume=11&rft_id=http://www.biodiversitylibrary.org/bibliography/85629&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NT.: original bibliographic information not available; NT. mentioned by J.¹P. P. Carauta et al. (Rodriguesia 27 (39): 256. 1974),www.ipni.org/n/302334-2,tax_nov,IPNI,NA
Dorstenia triseriata,Moraceae,Dorstenia,triseriata,spec.,PhytoKeys 38: 32. 2014 [19 May 2014] [epublished],PhytoKeys,2014,"Espírito Santo (Brazil Southeast, Brazil, Southern America);Bahia (Brazil Northeast, Brazil, Southern America);Minas Gerais (Brazil Southeast, Brazil, Southern America);",77138784-1,NA,doi:10.3897/phytokeys.38.7086,www.ipni.org/n/77138784-1,tax_nov,IPNI,https://doi.org/10.3897/phytokeys.38.7086
Ficus acreana,Moraceae,Ficus,acreana,spec.,Brittonia 54(4): 236 (-238; fig. 1). 2003 [16 Apr 2003] ,Brittonia,2003,"Fazenda Bom Sossego, between Igarapé do Cujubim and Igarapé Jacamin, Acre (Brazil, Southern America)",326801-2,NA,NA,www.ipni.org/n/326801-2,tax_nov,IPNI,NA
Ficus aripuanensis,Moraceae,Ficus,aripuanensis,spec.,Acta Amazonica 14 (1/2; suppl.): 195 (-197; fig. 1). 1986 [dt. 1984; issued May 1986] ,Acta Amazonica,1986,"Mato Grosso (Brazil, Southern America)",277191-2,NA,NA,www.ipni.org/n/277191-2,tax_nov,IPNI,NA
Ficus bahiensis,Moraceae,Ficus,bahiensis,spec.,Brittonia 54(4): 238 (-240; fig. 2). 2003 [16 Apr 2003] ,Brittonia,2003,"Reserva Florestal de Porto Seguro, CVRD-BA, Bahia (Brazil, Southern America)",326802-2,NA,NA,www.ipni.org/n/326802-2,tax_nov,IPNI,NA
Ficus blepharophylla,Moraceae,Ficus,blepharophylla,spec.,"Acta Amazonica 14 (1/2) suppl.: 197, fig. 1986 1984 ",Acta Amazonica,1986,Brazil (Southern America),277192-2,NA,NA,www.ipni.org/n/277192-2,tax_nov,IPNI,NA
Ficus bonijesulapensis,Moraceae,Ficus,bonijesulapensis,spec.,"Neodiversity 1(2): 14 (-16, fig. 3A-D). 2006 [25 Oct 2006] ",Neodiversity,2006,"Bahia (Brazil Northeast, Brazil, Southern America)",77085275-1,NA,NA,www.ipni.org/n/77085275-1,tax_nov,IPNI,NA
Ficus caatingae,Moraceae,Ficus,caatingae,spec.,Neodiversity 1(2): 16 (-18; fig. 3E-F). 2006 [25 Oct 2006] ,Neodiversity,2006,"Bahia (Brazil Northeast, Brazil, Southern America)",77085276-1,NA,NA,www.ipni.org/n/77085276-1,tax_nov,IPNI,NA
Ficus carautana,Moraceae,Ficus,carautana,spec.,"Bradea 6(5): 37 (1992), as 'carautiana', contrary to Art. 37.5 ICBN (1988). ",Bradea,1992,Brazil West-central (Mato Grosso).,972032-1,NA,NA,www.ipni.org/n/972032-1,tax_nov,IPNI,NA
Ficus diamantina,Moraceae,Ficus,diamantina,spec.,Phytotaxa 327(2): 196. 2017 [7 Nov 2017] [epublished],Phytotaxa,2017,"Bahia (Brazil Northeast, Brazil, Southern America)",77177696-1,NA,doi:10.11646/phytotaxa.327.2.9,www.ipni.org/n/77177696-1,tax_nov,IPNI,https://doi.org/10.11646/phytotaxa.327.2.9
Ficus duartei,Moraceae,Ficus,duartei,spec.,Brittonia 54(4): 240 (-241; fig. 3). 2003 [16 Apr 2003] ,Brittonia,2003,"Mun. Rio de Janeiro: Botafogo, Mundo Novo, Rio de Janeiro (Brazil, Southern America)",326803-2,NA,NA,www.ipni.org/n/326803-2,tax_nov,IPNI,NA
Ficus duckeana,Moraceae,Ficus,duckeana,spec.,Brittonia 54(4): 241 (-243; fig. 4). 2003 [16 Apr 2003] ,Brittonia,2003,"Mun. Manaus: Reserva Florestal, Reserva Ducke, rd. Manaus-Itacoatiara, km 26, Amazonas (Brazil, Southern America)",326804-2,NA,NA,www.ipni.org/n/326804-2,tax_nov,IPNI,NA
Ficus elliotiana,Moraceae,Ficus,elliotiana,spec.,"Trans. Linn. Soc. London, Bot. ser. 2, 4: 472. 1895 ","Trans. Linn. Soc. London, Bot.",1895,Brazil (Southern America),104515-2,NA,NA,www.ipni.org/n/104515-2,tax_nov,IPNI,NA
Ficus ernanii,Moraceae,Ficus,ernanii,spec.,"Albertoa. Sér, Urtic. 36: 228. 2012 [Nov 2012] ","Albertoa. Sér, Urtic.",2012,"Rio Grande do Sul (Brazil, Southern America)",60459250-2,NA,"[pdf file vidi], checked with publication by Irina Belyaeva",www.ipni.org/n/60459250-2,tax_nov,IPNI,NA
Ficus frondosa,Moraceae,Ficus,frondosa,spec.,"Publ. Field Mus. Nat. Hist., Bot. Ser. 17: 169. 1937 ","Publ. Field Mus. Nat. Hist., Bot. Ser.",1937,"Amazonas (Brazil, Southern America)",104531-2,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1937&rft.spage=169&rft.volume=17&rft_id=http://www.biodiversitylibrary.org/bibliography/42246&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,www.ipni.org/n/104531-2,tax_nov,IPNI,NA
