name_FFB,id_FFB,name_IPNI,id_IPNI,family,genus,species,rank,reference,publication,publicationYear,distribution,bhlLink,remarks,url,citationType,source,doi
Nicotiana forgetiana,14679,Nicotiana forgetiana,169777-2,Solanaceae,Nicotiana,forgetiana,spec.,Bot. Mag. 131: t. 8006. 1905 ,Bot. Mag.,1905,Brazil (Southern America),NA,NA,www.ipni.org/n/169777-2,tax_nov,IPNI,NA
Nicotiana gandarela,624588,Nicotiana gandarela,77260722-1,Solanaceae,Nicotiana,gandarela,spec.,"PhytoKeys 190: 119, fig. 2. 2022 [25 Feb 2022] [epublished]",PhytoKeys,2022,"Minas Gerais (Brazil Southeast, Brazil, Southern America)",NA,"doi:10.3897/phytokeys.190.76111 Etymology: 'The specific epithet 'gandarela' is a noun in apposition and refers to Serra do Gandarela, the mountain range complex where this species is an endemic'.",www.ipni.org/n/77260722-1,tax_nov,IPNI,https://doi.org/10.3897/phytokeys.190.76111
Nicotiana langsdorffii,14680,Nicotiana langsdorffii,60466967-2,Solanaceae,Nicotiana,langsdorffii,spec.,"Syst. Veg., ed. 15 bis [Roemer & Schultes] 4: 323. 1819 [Jan-Jun 1819] ","Syst. Veg., ed. 15 bis [Roemer & Schultes]",1819,Brazil (Southern America),http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1819&rft.spage=323&rft.volume=4&rft_id=http://www.biodiversitylibrary.org/bibliography/825&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,"Roemer & Schultes, the publishing authors, ascribed the name and its description to Weinmann",www.ipni.org/n/60466967-2,tax_nov,IPNI,NA
Nicotiana mutabilis,14682,Nicotiana mutabilis,325975-2,Solanaceae,Nicotiana,mutabilis,spec.,Kew Bull. 57(3): 639 (-646; figs. 1-3; map 1). 2002 [27 Sep 2002] ,Kew Bull.,2002,"Barra do Ouro, estrada para Riozinho, ca. 5 km do entroncamento para Sao Francisco de Paula, 29°33'28.7S, 50°21'38.7W, Rio Grande do Sul (Brazil, Southern America)",NA,NA,www.ipni.org/n/325975-2,tax_nov,IPNI,NA
Nierembergia hatschbachii,14684,Nierembergia hatschbachii,305503-2,Solanaceae,Nierembergia,hatschbachii,spec.,"Lorentzia 7: 9, fig. 1. 1993 ",Lorentzia,1993,"Paraná (Brazil, Southern America)",NA,NA,www.ipni.org/n/305503-2,tax_nov,IPNI,NA
Nierembergia pinifolia,102347,Nierembergia pinifolia,817150-1,Solanaceae,Nierembergia,pinifolia,spec.,London J. Bot. 5: 173. 1846 ,London J. Bot.,1846,"Rio Grande do Sul (Brazil South, Brazil, Southern America)",http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1846&rft.spage=173&rft.volume=5&rft_id=http://www.biodiversitylibrary.org/bibliography/235&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,www.ipni.org/n/817150-1,tax_nov,IPNI,NA
Nierembergia riograndensis,102348,Nierembergia riograndensis,306585-2,Solanaceae,Nierembergia,riograndensis,spec.,"Lorentzia 7: 11, fig. 2. 1993 ",Lorentzia,1993,"Rio Grande do Sul (Brazil, Southern America)",NA,NA,www.ipni.org/n/306585-2,tax_nov,IPNI,NA
Petunia alpicola,595760,Petunia alpicola,191251-2,Solanaceae,Petunia,alpicola,spec.,Phytologia 10: 440. 1964 ,Phytologia,1964,"Santa Catarina (Brazil, Southern America)",http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1964&rft.spage=440&rft.volume=10&rft_id=http://www.biodiversitylibrary.org/bibliography/12678&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,www.ipni.org/n/191251-2,tax_nov,IPNI,NA
Petunia altiplana,14688,Petunia altiplana,306497-2,Solanaceae,Petunia,altiplana,spec.,"Bot. J. Linn. Soc. 111: 269, fig. 3. 1993 ",Bot. J. Linn. Soc.,1993,"Rio Grande do Sul (Brazil, Southern America)",NA,NA,www.ipni.org/n/306497-2,tax_nov,IPNI,NA
Petunia bajeensis,102354,Petunia bajeensis,1006001-1,Solanaceae,Petunia,bajeensis,spec.,Brittonia 50(4): 483. 1998 ,Brittonia,1998,Brazil South (Rio Grande do Sul).,NA,NA,www.ipni.org/n/1006001-1,tax_nov,IPNI,NA
Petunia bonjardinensis,14689,Petunia bonjardinensis,305475-2,Solanaceae,Petunia,bonjardinensis,spec.,"Bot. J. Linn. Soc. 111: 266, fig. 1. 1993 ",Bot. J. Linn. Soc.,1993,"Santa Catarina (Brazil, Southern America)",NA,NA,www.ipni.org/n/305475-2,tax_nov,IPNI,NA
Petunia dusenii,123317,Petunia dusenii,191256-2,Solanaceae,Petunia,dusenii,spec.,"Kungl. Svenska Vetenskapsakad. Handl. n.f, 46(5): 65, t. 4, 7. 1911 ",Kungl. Svenska Vetenskapsakad. Handl.,1911,"Paraná (Brazil, Southern America)",http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1911&rft.issue=5&rft.spage=65&rft.volume=46&rft_id=http://www.biodiversitylibrary.org/bibliography/50688&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,[Gandhi 27 Jan 1998; type],www.ipni.org/n/191256-2,tax_nov,IPNI,NA
Petunia elegans,123318,Petunia elegans,314585-2,Solanaceae,Petunia,elegans,spec.,London J. Bot. 5: 186. 1846 ,London J. Bot.,1846,"Minas Gerais (Brazil, Southern America)",http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1846&rft.spage=186&rft.volume=5&rft_id=http://www.biodiversitylibrary.org/bibliography/235&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,[Gandhi 27 Jan 1998],www.ipni.org/n/314585-2,tax_nov,IPNI,NA
Petunia ericifolia,123320,Petunia ericifolia,191257-2,Solanaceae,Petunia,ericifolia,spec.,"Kungl. Svenska Vetenskapsakad. Handl. n.f, 46(5): 62, t. 3, 7. 1911 ",Kungl. Svenska Vetenskapsakad. Handl.,1911,Brazil (Southern America),http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1911&rft.issue=5&rft.spage=62&rft.volume=46&rft_id=http://www.biodiversitylibrary.org/bibliography/50688&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,www.ipni.org/n/191257-2,tax_nov,IPNI,NA
Petunia excellens,123321,Petunia excellens,191258-2,Solanaceae,Petunia,excellens,spec.,"Kungl. Svenska Vetenskapsakad. Handl. n.f, 46(5): 64, t. 4, 7. 1911 ",Kungl. Svenska Vetenskapsakad. Handl.,1911,Brazil (Southern America),http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1911&rft.issue=5&rft.spage=64&rft.volume=46&rft_id=http://www.biodiversitylibrary.org/bibliography/50688&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,www.ipni.org/n/191258-2,tax_nov,IPNI,NA
Petunia exserta,102353,Petunia exserta,282563-2,Solanaceae,Petunia,exserta,spec.,"Napaea 2: 19 (-20), fig. 1987 ",Napaea,1987,Brazil (Southern America),NA,NA,www.ipni.org/n/282563-2,tax_nov,IPNI,NA
Petunia guarapuavensis,125096,Petunia guarapuavensis,305633-2,Solanaceae,Petunia,guarapuavensis,spec.,"Brittonia 47: 328, fig. 1995 ",Brittonia,1995,"Mun. Guarapuava, Rt. BR373, 30 km E of Guarapuava to¹Relogio, 1260 m, Paraná (Brazil, Southern America)",NA,NA,www.ipni.org/n/305633-2,tax_nov,IPNI,NA
Petunia interior,111830,Petunia interior,304945-2,Solanaceae,Petunia,interior,spec.,"Brittonia 48: 217, fig. 1996 ",Brittonia,1996,"Mun. Chapeco: 15 km SW of Chapeco to Nonoai (Rio Grande¹do Sul), 27°13'26S, 52°40'8W, 600 m, Santa Catarina (Brazil, Southern America)",NA,NA,www.ipni.org/n/304945-2,tax_nov,IPNI,NA
Petunia kleinii,123315,Petunia kleinii,191264-2,Solanaceae,Petunia,kleinii,spec.,Phytologia 10: 441. 1964 ,Phytologia,1964,"Santa Catarina (Brazil, Southern America)",http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1964&rft.spage=441&rft.volume=10&rft_id=http://www.biodiversitylibrary.org/bibliography/12678&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,www.ipni.org/n/191264-2,tax_nov,IPNI,NA
Petunia lignescens,123336,Petunia lignescens,191265-2,Solanaceae,Petunia,lignescens,spec.,"Denkschr. Kaiserl. Akad. Wiss., Wien. Math.-Naturwiss. Kl. 79: (advance separate) 60, fig. 11. 1910 [Nov-Dec 1910] , also in:  79(2): 372. 1931.","Denkschr. Kaiserl. Akad. Wiss., Wien. Math.-Naturwiss. Kl.",1910,"Sao Paulo (Brazil, Southern America)",NA,NA,www.ipni.org/n/191265-2,tax_nov,IPNI,NA
Petunia littoralis,111829,Petunia littoralis,282564-2,Solanaceae,Petunia,littoralis,spec.,Fl. Ilustr. Catarin. SOLA: 269. 1966 ,Fl. Ilustr. Catarin.,1966,Brazil (Southern America),NA,NA,www.ipni.org/n/282564-2,tax_nov,IPNI,NA
Petunia macrodactylon,594777,Petunia macrodactylon,191268-2,Solanaceae,Petunia,macrodactylon,spec.,Phytologia 10: 441. 1964 ,Phytologia,1964,"Santa Catarina (Brazil, Southern America)",http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1964&rft.spage=441&rft.volume=10&rft_id=http://www.biodiversitylibrary.org/bibliography/12678&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,www.ipni.org/n/191268-2,tax_nov,IPNI,NA
Petunia mantiqueirensis,14692,Petunia mantiqueirensis,302407-2,Solanaceae,Petunia,mantiqueirensis,spec.,Brittonia 46: 340  fig. 1994 ,Brittonia,1994,"Minas Gerais (Brazil, Southern America)",NA,NA,www.ipni.org/n/302407-2,tax_nov,IPNI,NA
Petunia micrantha,123329,Petunia micrantha,191269-2,Solanaceae,Petunia,micrantha,spec.,"Kungl. Svenska Vetenskapsakad. Handl. n.f, 46(5): 61, t. 4, 7. 1911 ",Kungl. Svenska Vetenskapsakad. Handl.,1911,"Paraná (Brazil, Southern America)",http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1911&rft.issue=5&rft.spage=61&rft.volume=46&rft_id=http://www.biodiversitylibrary.org/bibliography/50688&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,"[Gandhi 27 Jan 1997; LT. data] The original collection by¹F. Sellow (no. 5045) from Parana, Brazil, housed at B, was¹desroyed",www.ipni.org/n/191269-2,tax_nov,IPNI,NA
Petunia ovalifolia,123330,Petunia ovalifolia,314586-2,Solanaceae,Petunia,ovalifolia,spec.,London J. Bot. 5: 189. 1846 ,London J. Bot.,1846,"Rio Grande do Sul (Brazil, Southern America)",http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1846&rft.spage=189&rft.volume=5&rft_id=http://www.biodiversitylibrary.org/bibliography/235&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,[Gandhi 27 Jan 1997],www.ipni.org/n/314586-2,tax_nov,IPNI,NA
