name_FFB,id_FFB,name_IPNI,id_IPNI,family,genus,species,rank,reference,publication,publicationYear,distribution,bhlLink,remarks,url,citationType,source,doi
Amylocarpus tenuissimus,43517,Amylocarpus tenuissimus,12141-2,Arecaceae,Amylocarpus,tenuissimus,spec.,Contr. Jard. Bot. Rio de Janeiro 3: 72. 1902 ,Contr. Jard. Bot. Rio de Janeiro,1902,Brazil (Southern America),http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1902&rft.spage=72&rft.volume=3&rft_id=http://www.biodiversitylibrary.org/bibliography/68943&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,www.ipni.org/n/12141-2,tax_nov,IPNI,NA
Arikuryroba capanemae,43532,Arikuryroba capanemae,19045-2,Arecaceae,Arikuryroba,capanemae,spec.,"Pl. Jard. Rio de Janeiro 1: 6, pl. 3. 1891 ",Pl. Jard. Rio de Janeiro,1891,Brazil (Southern America),NA,NA,www.ipni.org/n/19045-2,tax_nov,IPNI,NA
Astrocaryum arenarium,43539,Astrocaryum arenarium,25852-2,Arecaceae,Astrocaryum,arenarium,spec.,"Palm. Mattogross. Nov. 53, pl. 18. 1898 ",Palm. Mattogross. Nov.,1898,Brazil (Southern America),NA,NA,www.ipni.org/n/25852-2,tax_nov,IPNI,NA
Astrocaryum burity,43543,Astrocaryum burity,25853-2,Arecaceae,Astrocaryum,burity,spec.,"Sert. Palm. Brasil. 2: 74, pl. 71B. 1903 ",Sert. Palm. Brasil.,1903,Brazil (Southern America),NA,NA,www.ipni.org/n/25853-2,tax_nov,IPNI,NA
Astrocaryum chambira,22082,Astrocaryum chambira,25854-2,Arecaceae,Astrocaryum,chambira,spec.,Repert. Spec. Nov. Regni Veg. 35: 122. 1934 ,Repert. Spec. Nov. Regni Veg.,1934,Peru (Iquitos) &amp; Brazil (Amazonas),http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1934&rft.spage=122&rft.volume=35&rft_id=http://www.biodiversitylibrary.org/bibliography/276&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,www.ipni.org/n/25854-2,tax_nov,IPNI,NA
Astrocaryum echinatum,43546,Astrocaryum echinatum,25858-2,Arecaceae,Astrocaryum,echinatum,spec.,"Palm. Mattogross. Nov. 51, pl. 17. 1898 ",Palm. Mattogross. Nov.,1898,Brazil (Southern America),NA,NA,www.ipni.org/n/25858-2,tax_nov,IPNI,NA
Astrocaryum faranae,22083,Astrocaryum faranae,305601-2,Arecaceae,Astrocaryum,faranae,spec.,"Candollea 50: 321-322, fig. 1995 ",Candollea,1995,"Upper Moa River, Acre (Brazil, Southern America)",NA,NA,www.ipni.org/n/305601-2,tax_nov,IPNI,NA
Astrocaryum ferrugineum,33976,Astrocaryum ferrugineum,984103-1,Arecaceae,Astrocaryum,ferrugineum,spec.,Bull. Inst. Franç. Études Andines 21(2): 467 (1992). ,Bull. Inst. Franç. Études Andines,1992,Brazil North (Amazonas).,NA,NA,www.ipni.org/n/984103-1,tax_nov,IPNI,NA
Astrocaryum giganteum,33977,Astrocaryum giganteum,25859-2,Arecaceae,Astrocaryum,giganteum,spec.,"Contr. Jard. Bot. Rio de Janeiro 3: 82, pl. 10, fig. c. 1902 ",Contr. Jard. Bot. Rio de Janeiro,1902,Brazil (Southern America),http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1902&rft.spage=82&rft.volume=3&rft_id=http://www.biodiversitylibrary.org/bibliography/68943&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,www.ipni.org/n/25859-2,tax_nov,IPNI,NA
Astrocaryum gynacanthum,15673,Astrocaryum gynacanthum,326536-2,Arecaceae,Astrocaryum,gynacanthum,spec.,Hist. Nat. Palm. 2: 73. 1824 ,Hist. Nat. Palm.,1824,"Amazonas (Brazil, Southern America)",http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1824&rft.spage=73&rft.volume=2&rft_id=http://www.biodiversitylibrary.org/bibliography/506&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,www.ipni.org/n/326536-2,tax_nov,IPNI,NA
Astrocaryum horridum,607351,Astrocaryum horridum,25863-2,Arecaceae,Astrocaryum,horridum,spec.,"Vellosia ed. 2, 1: 104. 1891 ",Vellosia,1891,Brazil (Southern America),NA,NA,www.ipni.org/n/25863-2,tax_nov,IPNI,NA
Astrocaryum huebneri,43553,Astrocaryum huebneri,25865-2,Arecaceae,Astrocaryum,huebneri,spec.,Repert. Spec. Nov. Regni Veg. 35: 128. 1934 ,Repert. Spec. Nov. Regni Veg.,1934,"Amazonas (Brazil, Southern America)",http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1934&rft.spage=128&rft.volume=35&rft_id=http://www.biodiversitylibrary.org/bibliography/276&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,www.ipni.org/n/25865-2,tax_nov,IPNI,NA
Astrocaryum humile,43554,Astrocaryum humile,25867-2,Arecaceae,Astrocaryum,humile,spec.,Palm Trees Amazon 115 (t. 45). 1853 ,Palm Trees Amazon,1853,"Cating forests of the upper Rio Negro, Brazil (Southern America)",NA,NA,www.ipni.org/n/25867-2,tax_nov,IPNI,NA
Astrocaryum leiospatha,43557,Astrocaryum leiospatha,25870-2,Arecaceae,Astrocaryum,leiospatha,spec.,"Palm. Mattogross. Nov. 56, pl. 19. 1898 ",Palm. Mattogross. Nov.,1898,Brazil (Southern America),NA,NA,www.ipni.org/n/25870-2,tax_nov,IPNI,NA
Astrocaryum macrocarpum,43560,Astrocaryum macrocarpum,25874-2,Arecaceae,Astrocaryum,macrocarpum,spec.,"Bull. Herb. Boissier ser. 2, 6: 271. 1906 ",Bull. Herb. Boissier,1906,Brazil (Southern America),NA,NA,www.ipni.org/n/25874-2,tax_nov,IPNI,NA
Astrocaryum manaoense,43561,Astrocaryum manaoense,25875-2,Arecaceae,Astrocaryum,manaoense,spec.,"Vellosia ed. 2, 1: 105, pl. 1. 1891 ",Vellosia,1891,Brazil (Southern America),NA,NA,www.ipni.org/n/25875-2,tax_nov,IPNI,NA
Astrocaryum munbaca,22084,Astrocaryum munbaca,25878-2,Arecaceae,Astrocaryum,munbaca,spec.,Hist. Nat. Palm. 2: 74. 1824 ,Hist. Nat. Palm.,1824,"Amazonas (Brazil, Southern America)",http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1824&rft.spage=74&rft.volume=2&rft_id=http://www.biodiversitylibrary.org/bibliography/506&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,www.ipni.org/n/25878-2,tax_nov,IPNI,NA
Astrocaryum princeps,43566,Astrocaryum princeps,326538-2,Arecaceae,Astrocaryum,princeps,spec.,Enum. Palm. Nov. 22. 1875 ,Enum. Palm. Nov.,1875,Brazil (Southern America),NA,NA,www.ipni.org/n/326538-2,tax_nov,IPNI,NA
Astrocaryum rodriguesii,33980,Astrocaryum rodriguesii,319749-2,Arecaceae,Astrocaryum,rodriguesii,spec.,J. Bot. 15: 79. 1877 ,J. Bot.,1877,Brazil (Southern America),http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft_id=http://www.biodiversitylibrary.org/page/34899475&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,[Gandhi 4 May 2000],www.ipni.org/n/319749-2,tax_nov,IPNI,NA
Astrocaryum sociale,33982,Astrocaryum sociale,25886-2,Arecaceae,Astrocaryum,sociale,spec.,Vellosia 1: 48. 1888 ,Vellosia,1888,Brazil (Southern America),http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1888&rft.spage=48&rft.volume=1&rft_id=http://www.biodiversitylibrary.org/bibliography/69100&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,www.ipni.org/n/25886-2,tax_nov,IPNI,NA
Astrocaryum tucuma,22081,Astrocaryum tucuma,326537-2,Arecaceae,Astrocaryum,tucuma,spec.,"Hist. Nat. Palm. 2: 77 (t. 65, fig. 2). 1824 ",Hist. Nat. Palm.,1824,"Pará (Brazil, Southern America)",http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1824&rft.spage=77&rft.volume=2&rft_id=http://www.biodiversitylibrary.org/bibliography/506&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,www.ipni.org/n/326537-2,tax_nov,IPNI,NA
Astrocaryum ulei,22087,Astrocaryum ulei,25890-2,Arecaceae,Astrocaryum,ulei,spec.,Repert. Spec. Nov. Regni Veg. 35: 147. 1934 ,Repert. Spec. Nov. Regni Veg.,1934,Brazil (Southern America),http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1934&rft.spage=147&rft.volume=35&rft_id=http://www.biodiversitylibrary.org/bibliography/276&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,www.ipni.org/n/25890-2,tax_nov,IPNI,NA
Astrocaryum yauaperyense,43575,Astrocaryum yauaperyense,25892-2,Arecaceae,Astrocaryum,yauaperyense,spec.,Vellosia 1: 48. 1888 ,Vellosia,1888,Brazil (Southern America),http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1888&rft.spage=48&rft.volume=1&rft_id=http://www.biodiversitylibrary.org/bibliography/69100&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,www.ipni.org/n/25892-2,tax_nov,IPNI,NA
Atitara caespitosa,43579,Atitara caespitosa,26175-2,Arecaceae,Atitara,caespitosa,spec.,Contr. Jard. Bot. Rio de Janeiro 3: 76. 1902 ,Contr. Jard. Bot. Rio de Janeiro,1902,Brazil (Southern America),http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1902&rft.spage=76&rft.volume=3&rft_id=http://www.biodiversitylibrary.org/bibliography/68943&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,www.ipni.org/n/26175-2,tax_nov,IPNI,NA
Atitara cuyabaensis,43581,Atitara cuyabaensis,26178-2,Arecaceae,Atitara,cuyabaensis,spec.,Contr. Jard. Bot. Rio de Janeiro 3: 75. 1902 ,Contr. Jard. Bot. Rio de Janeiro,1902,Brazil (Southern America),http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1902&rft.spage=75&rft.volume=3&rft_id=http://www.biodiversitylibrary.org/bibliography/68943&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,www.ipni.org/n/26178-2,tax_nov,IPNI,NA
Atitara inermis,43585,Atitara inermis,26183-2,Arecaceae,Atitara,inermis,spec.,Contr. Jard. Bot. Rio de Janeiro 3: 76. 1902 ,Contr. Jard. Bot. Rio de Janeiro,1902,Brazil (Southern America),http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1902&rft.spage=76&rft.volume=3&rft_id=http://www.biodiversitylibrary.org/bibliography/68943&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,www.ipni.org/n/26183-2,tax_nov,IPNI,NA
Atitara lophacantha,43587,Atitara lophacantha,26187-2,Arecaceae,Atitara,lophacantha,spec.,Contr. Jard. Bot. Rio de Janeiro 3: 76. 1902 ,Contr. Jard. Bot. Rio de Janeiro,1902,Brazil (Southern America),http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1902&rft.spage=76&rft.volume=3&rft_id=http://www.biodiversitylibrary.org/bibliography/68943&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,www.ipni.org/n/26187-2,tax_nov,IPNI,NA
Atitara macrocarpa,43589,Atitara macrocarpa,26188-2,Arecaceae,Atitara,macrocarpa,spec.,Contr. Jard. Bot. Rio de Janeiro 3: 75. 1902 ,Contr. Jard. Bot. Rio de Janeiro,1902,Brazil (Southern America),http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1902&rft.spage=75&rft.volume=3&rft_id=http://www.biodiversitylibrary.org/bibliography/68943&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,www.ipni.org/n/26188-2,tax_nov,IPNI,NA
Atitara macrodon,43590,Atitara macrodon,26189-2,Arecaceae,Atitara,macrodon,spec.,Contr. Jard. Bot. Rio de Janeiro 3: 75. 1902 ,Contr. Jard. Bot. Rio de Janeiro,1902,Brazil (Southern America),http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1902&rft.spage=75&rft.volume=3&rft_id=http://www.biodiversitylibrary.org/bibliography/68943&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,www.ipni.org/n/26189-2,tax_nov,IPNI,NA
Atitara nemorosa,43593,Atitara nemorosa,26192-2,Arecaceae,Atitara,nemorosa,spec.,Contr. Jard. Bot. Rio de Janeiro 3: 75. 1902 ,Contr. Jard. Bot. Rio de Janeiro,1902,Brazil (Southern America),http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1902&rft.spage=75&rft.volume=3&rft_id=http://www.biodiversitylibrary.org/bibliography/68943&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,www.ipni.org/n/26192-2,tax_nov,IPNI,NA
Atitara paraensis,43598,Atitara paraensis,26197-2,Arecaceae,Atitara,paraensis,spec.,Contr. Jard. Bot. Rio de Janeiro 3: 76. 1902 ,Contr. Jard. Bot. Rio de Janeiro,1902,Brazil (Southern America),http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1902&rft.spage=76&rft.volume=3&rft_id=http://www.biodiversitylibrary.org/bibliography/68943&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,www.ipni.org/n/26197-2,tax_nov,IPNI,NA
Attalea acaulis,43609,Attalea acaulis,26551-2,Arecaceae,Attalea,acaulis,spec.,Repert. Spec. Nov. Regni Veg. 32: 103. 1933 ,Repert. Spec. Nov. Regni Veg.,1933,"Bahia (Brazil, Southern America)",http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1933&rft.spage=103&rft.volume=32&rft_id=http://www.biodiversitylibrary.org/bibliography/276&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,www.ipni.org/n/26551-2,tax_nov,IPNI,NA
Attalea agrestis,43610,Attalea agrestis,26552-2,Arecaceae,Attalea,agrestis,spec.,Enum. Palm. Nov. 42. 1875 ,Enum. Palm. Nov.,1875,Brazil (Southern America),NA,NA,www.ipni.org/n/26552-2,tax_nov,IPNI,NA
Attalea apoda,33985,Attalea apoda,26554-2,Arecaceae,Attalea,apoda,spec.,Repert. Spec. Nov. Regni Veg. 32: 105. 1933 ,Repert. Spec. Nov. Regni Veg.,1933,"Minas Gerais (Brazil, Southern America)",http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1933&rft.spage=105&rft.volume=32&rft_id=http://www.biodiversitylibrary.org/bibliography/276&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,www.ipni.org/n/26554-2,tax_nov,IPNI,NA
Attalea barreirensis,25191,Attalea barreirensis,1014709-1,Arecaceae,Attalea,barreirensis,spec.,"Taxon. Treatment Palm Subtribe Attaleinae (Tribe Cocoeae) (Illinois Biol. Monogr., 59) 25 (1999). ","Taxon. Treatment Palm Subtribe Attaleinae (Tribe Cocoeae) (Illinois Biol. Monogr., 59)",1999,Brazil Northeast (Bahia).,NA,NA,www.ipni.org/n/1014709-1,tax_nov,IPNI,NA
Attalea borgesiana,43611,Attalea borgesiana,319680-2,Arecaceae,Attalea,borgesiana,spec.,Trop. Woods 77: 42. 1944 ,Trop. Woods,1944,"Sao Sebastiao, Bahia (Brazil, Southern America)",NA,[Gandhi 24 Apr 2000],www.ipni.org/n/319680-2,tax_nov,IPNI,NA
Attalea brasiliensis,26570,Attalea brasiliensis,1014712-1,Arecaceae,Attalea,brasiliensis,spec.,"Taxon. Treatment Palm Subtribe Attaleinae (Tribe Cocoeae) (Illinois Biol. Monogr., 59) 65 (1999). ","Taxon. Treatment Palm Subtribe Attaleinae (Tribe Cocoeae) (Illinois Biol. Monogr., 59)",1999,Brazil West-central (Goiás).,NA,NA,www.ipni.org/n/1014712-1,tax_nov,IPNI,NA
Attalea burretiana,43612,Attalea burretiana,26556-2,Arecaceae,Attalea,burretiana,spec.,"Publ. Field Mus. Nat. Hist., Bot. Ser. 22: 460. 1942 ","Publ. Field Mus. Nat. Hist., Bot. Ser.",1942,"Aratu, Bahia (Brazil, Southern America)",http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1942&rft.spage=460&rft.volume=22&rft_id=http://www.biodiversitylibrary.org/bibliography/42246&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,www.ipni.org/n/26556-2,tax_nov,IPNI,NA
Attalea camposportoana,43614,Attalea camposportoana,26557-2,Arecaceae,Attalea,camposportoana,spec.,Notizbl. Bot. Gart. Berlin-Dahlem 14: 257. 1938 ,Notizbl. Bot. Gart. Berlin-Dahlem,1938,"Minas Gerais (Brazil, Southern America)",http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1938&rft.spage=257&rft.volume=14&rft_id=http://www.biodiversitylibrary.org/bibliography/41365&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,www.ipni.org/n/26557-2,tax_nov,IPNI,NA
Attalea compta,33988,Attalea compta,319683-2,Arecaceae,Attalea,compta,spec.,"Hist. Nat. Palm. 2: 137 (t. 41, 97). 1826 ",Hist. Nat. Palm.,1826,Brazil (Southern America),http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1826&rft.spage=137&rft.volume=2&rft_id=http://www.biodiversitylibrary.org/bibliography/506&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,[Gandhi 24 Apr 2000],www.ipni.org/n/319683-2,tax_nov,IPNI,NA
