name_FFB,id_FFB,name_IPNI,id_IPNI,family,genus,species,rank,reference,publication,publicationYear,distribution,bhlLink,remarks,url,citationType,source,doi
Citharexylum amazonicum,119911,Citharexylum amazonicum,59417-2,Verbenaceae,Citharexylum,amazonicum,spec.,Repert. Spec. Nov. Regni Veg. 37: 216. 1934 ,Repert. Spec. Nov. Regni Veg.,1934,"Amazonas (Brazil, Southern America)",http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1934&rft.spage=216&rft.volume=37&rft_id=http://www.biodiversitylibrary.org/bibliography/276&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,www.ipni.org/n/59417-2,tax_nov,IPNI,NA
Citharexylum glaziovii,39648,Citharexylum glaziovii,59459-2,Verbenaceae,Citharexylum,glaziovii,spec.,Repert. Spec. Nov. Regni Veg. 37: 224. 1934 ,Repert. Spec. Nov. Regni Veg.,1934,"Minas Gerais (Brazil, Southern America)",http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1934&rft.spage=224&rft.volume=37&rft_id=http://www.biodiversitylibrary.org/bibliography/276&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,www.ipni.org/n/59459-2,tax_nov,IPNI,NA
Citharexylum krukovii,21415,Citharexylum krukovii,59477-2,Verbenaceae,Citharexylum,krukovii,spec.,Repert. Spec. Nov. Regni Veg. 37: 228. 1934 ,Repert. Spec. Nov. Regni Veg.,1934,"Maranhao (Brazil, Southern America)",http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1934&rft.spage=228&rft.volume=37&rft_id=http://www.biodiversitylibrary.org/bibliography/276&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,www.ipni.org/n/59477-2,tax_nov,IPNI,NA
Citharexylum obtusifolium,39650,Citharexylum obtusifolium,59501-2,Verbenaceae,Citharexylum,obtusifolium,spec.,"Arq. Inst. Biol. Veg. 3(1): 48, pl. 6. 1936 [Dec 1936] as Cytarexylum",Arq. Inst. Biol. Veg.,1936,"Espirito Santo (Brazil, Southern America)",http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1936&rft.issue=1&rft.spage=48&rft.volume=3&rft_id=http://www.biodiversitylibrary.org/bibliography/115964&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,www.ipni.org/n/59501-2,tax_nov,IPNI,NA
Citharexylum ramizii,76698,Citharexylum ramizii,59515-2,Verbenaceae,Citharexylum,ramizii,spec.,Bull. Soc. Bot. France 58(Mém. 3f): 545. 1911 ,Bull. Soc. Bot. France,1911,Brazil (Southern America),NA,NA,www.ipni.org/n/59515-2,tax_nov,IPNI,NA
Citharexylum reitzii,76699,Citharexylum reitzii,59516-2,Verbenaceae,Citharexylum,reitzii,spec.,Phytologia 3: 59. 1949 ,Phytologia,1949,"Santa Catarina (Brazil, Southern America)",http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1949&rft.spage=59&rft.volume=3&rft_id=http://www.biodiversitylibrary.org/bibliography/12678&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,www.ipni.org/n/59516-2,tax_nov,IPNI,NA
Citharexylum ulei,24985,Citharexylum ulei,59552-2,Verbenaceae,Citharexylum,ulei,spec.,Repert. Spec. Nov. Regni Veg. 37: 237. 1934 ,Repert. Spec. Nov. Regni Veg.,1934,"Amazonas (Brazil, Southern America)",http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1934&rft.spage=237&rft.volume=37&rft_id=http://www.biodiversitylibrary.org/bibliography/276&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,www.ipni.org/n/59552-2,tax_nov,IPNI,NA
Duranta parvifolia,39653,Duranta parvifolia,86080-2,Verbenaceae,Duranta,parvifolia,spec.,Phytologia 2: 464. 1948 ,Phytologia,1948,"Minas Gerais (Brazil, Southern America)",http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1948&rft.spage=464&rft.volume=2&rft_id=http://www.biodiversitylibrary.org/bibliography/12678&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,www.ipni.org/n/86080-2,tax_nov,IPNI,NA
Glandularia guaibensis,121853,Glandularia guaibensis,60456540-2,Verbenaceae,Glandularia,guaibensis,spec.,Rodriguésia 61(suppl.): S30 (S32; fig. 1). 2010 [Jun ? 2010] ,Rodriguésia,2010,"Rio Grande do Sul (Brazil, Southern America)",NA,NA,www.ipni.org/n/60456540-2,tax_nov,IPNI,NA
Glandularia rupestris,614012,Glandularia rupestris,77200627-1,Verbenaceae,Glandularia,rupestris,spec.,Phytotaxa 411(1): 40. 2019 [17 Jul 2019] [epublished],Phytotaxa,2019,"Rio Grande do Sul (Brazil South, Brazil, Southern America)",NA,doi:10.11646/phytotaxa.411.1.3,www.ipni.org/n/77200627-1,tax_nov,IPNI,https://doi.org/10.11646/phytotaxa.411.1.3
Glandularia sessilifolia,614011,Glandularia sessilifolia,77200628-1,Verbenaceae,Glandularia,sessilifolia,spec.,Phytotaxa 411(1): 43. 2019 [17 Jul 2019] [epublished],Phytotaxa,2019,"Rio Grande do Sul (Brazil South, Brazil, Southern America)",NA,doi:10.11646/phytotaxa.411.1.3,www.ipni.org/n/77200628-1,tax_nov,IPNI,https://doi.org/10.11646/phytotaxa.411.1.3
Lantana achyranthifolia,21418,Lantana achyranthifolia,324301-2,Verbenaceae,Lantana,achyranthifolia,spec.,"Tabl. École Bot., ed. 3 (Cat. Pl. Horti Paris.) 392. 1829 ","Tabl. École Bot., ed. 3 (Cat. Pl. Horti Paris.)",1829,"Corumbá, Mato Grosso do Sul (Brazil, Southern America)",http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1829&rft.spage=392&rft_id=http://www.biodiversitylibrary.org/bibliography/69101&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,www.ipni.org/n/324301-2,tax_nov,IPNI,NA
Lantana amoena,39672,Lantana amoena,135060-2,Verbenaceae,Lantana,amoena,spec.,"J. Linn. Soc., Bot. 27: 52. 1890 ","J. Linn. Soc., Bot.",1890,Brazil (Southern America),http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1890&rft.spage=52&rft.volume=27&rft_id=http://www.biodiversitylibrary.org/bibliography/350&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,www.ipni.org/n/135060-2,tax_nov,IPNI,NA
Lantana brasiliensis,76810,Lantana brasiliensis,135093-2,Verbenaceae,Lantana,brasiliensis,spec.,Enum. Hort. Berol. Alt. 2: 126. 1822 [Jan-Jun 1822] ,Enum. Hort. Berol. Alt.,1822,"Sau Paulo, Sao Paulo (Brazil, Southern America)",http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1822&rft.spage=126&rft.volume=2&rft_id=http://www.biodiversitylibrary.org/bibliography/66&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,www.ipni.org/n/135093-2,tax_nov,IPNI,NA
Lantana caatingensis,21419,Lantana caatingensis,135098-2,Verbenaceae,Lantana,caatingensis,spec.,Phytologia 24: 298. 1972 ,Phytologia,1972,"Bahia (Brazil, Southern America)",http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1972&rft.spage=298&rft.volume=24&rft_id=http://www.biodiversitylibrary.org/bibliography/12678&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,www.ipni.org/n/135098-2,tax_nov,IPNI,NA
Lantana caudata,607466,Lantana caudata,77203516-1,Verbenaceae,Lantana,caudata,spec.,Phytotaxa 424(3): 192. 2019 [20 Nov 2019] [epublished],Phytotaxa,2019,"Espírito Santo (Brazil Southeast, Brazil, Southern America);Minas Gerais (Brazil Southeast, Brazil, Southern America);",NA,doi:10.11646/phytotaxa.424.3.7 The specific epithet refers to the caudate apex of the leaves.,www.ipni.org/n/77203516-1,tax_nov,IPNI,https://doi.org/10.11646/phytotaxa.424.3.7
Lantana chamaedrifolia,76826,Lantana chamaedrifolia,135129-2,Verbenaceae,Lantana,chamaedrifolia,spec.,Linnaea 7(1): 127. 1832 ,Linnaea,1832,"meridional, Brazil (Southern America)",http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1832&rft.issue=1&rft.spage=127&rft.volume=7&rft_id=http://www.biodiversitylibrary.org/bibliography/626&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,www.ipni.org/n/135129-2,tax_nov,IPNI,NA
Lantana coimbrensis,39675,Lantana coimbrensis,135135-2,Verbenaceae,Lantana,coimbrensis,spec.,"Trans. Linn. Soc. London, Bot. ser. 2, 4: 435. 1895 ","Trans. Linn. Soc. London, Bot.",1895,Brazil (Southern America),NA,NA,www.ipni.org/n/135135-2,tax_nov,IPNI,NA
Lantana cordatibracteata,39676,Lantana cordatibracteata,135137-2,Verbenaceae,Lantana,cordatibracteata,spec.,Phytologia 3: 167. 1949 ,Phytologia,1949,"Rio de Janeiro (Brazil, Southern America)",http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1949&rft.spage=167&rft.volume=3&rft_id=http://www.biodiversitylibrary.org/bibliography/12678&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,www.ipni.org/n/135137-2,tax_nov,IPNI,NA
Lantana cujabensis,24986,Lantana cujabensis,324302-2,Verbenaceae,Lantana,cujabensis,spec.,Prodr. [A. P. de Candolle] 11: 599. 1847 [25 Nov 1847] ,Prodr. [A. P. de Candolle],1847,"Mato Grosso (Brazil, Southern America)",http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft_id=http://www.biodiversitylibrary.org/page/161533&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,www.ipni.org/n/324302-2,tax_nov,IPNI,NA
Lantana czermakii,76837,Lantana czermakii,135149-2,Verbenaceae,Lantana,czermakii,spec.,Annuaire Conserv. Jard. Bot. Genève 3: 164. 1899 ,Annuaire Conserv. Jard. Bot. Genève,1899,Brazil (Southern America),http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1899&rft.spage=164&rft.volume=3&rft_id=http://www.biodiversitylibrary.org/bibliography/52147&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,www.ipni.org/n/135149-2,tax_nov,IPNI,NA
Lantana eitenorum,76841,Lantana eitenorum,135154-2,Verbenaceae,Lantana,eitenorum,spec.,Phytologia 32: 333 (-334). 1975 ,Phytologia,1975,"Goiás (Brazil, Southern America)",http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1975&rft.spage=333&rft.volume=32&rft_id=http://www.biodiversitylibrary.org/bibliography/12678&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,www.ipni.org/n/135154-2,tax_nov,IPNI,NA
Lantana fucata,15166,Lantana fucata,324303-2,Verbenaceae,Lantana,fucata,spec.,Bot. Reg. 10: 788 (t. 798). 1824 ,Bot. Reg.,1824,Brazil (Southern America),http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1824&rft.spage=788&rft.volume=10&rft_id=http://www.biodiversitylibrary.org/bibliography/382&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,www.ipni.org/n/324303-2,tax_nov,IPNI,NA
Lantana glaziovii,21420,Lantana glaziovii,135174-2,Verbenaceae,Lantana,glaziovii,spec.,Phytologia 1: 462. 1940 ,Phytologia,1940,"Goiás (Brazil, Southern America)",http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1940&rft.spage=462&rft.volume=1&rft_id=http://www.biodiversitylibrary.org/bibliography/12678&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,www.ipni.org/n/135174-2,tax_nov,IPNI,NA
Lantana hatschbachii,21422,Lantana hatschbachii,135183-2,Verbenaceae,Lantana,hatschbachii,spec.,Phytologia 36: 164. 1977 ,Phytologia,1977,Brazil (Southern America),http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1977&rft.spage=164&rft.volume=36&rft_id=http://www.biodiversitylibrary.org/bibliography/12678&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,www.ipni.org/n/135183-2,tax_nov,IPNI,NA
Lantana lindmanii,39680,Lantana lindmanii,135230-2,Verbenaceae,Lantana,lindmanii,spec.,"Ark. Bot. 2, no. 10: 15, pl. 2, B. 1904 ",Ark. Bot.,1904,Brazil (Southern America),NA,NA,www.ipni.org/n/135230-2,tax_nov,IPNI,NA
Lantana lucida,21423,Lantana lucida,135232-2,Verbenaceae,Lantana,lucida,spec.,Prodr. [A. P. de Candolle] 11: 602. 1847 [25 Nov 1847] ,Prodr. [A. P. de Candolle],1847,"Bahia (Brazil, Southern America)",http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft_id=http://www.biodiversitylibrary.org/page/161536&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,www.ipni.org/n/135232-2,tax_nov,IPNI,NA
Lantana lundiana,33162,Lantana lundiana,135233-2,Verbenaceae,Lantana,lundiana,spec.,Prodr. [A. P. de Candolle] 11: 605. 1847 [25 Nov 1847] ,Prodr. [A. P. de Candolle],1847,"Caeté, Serra da Piedade, Minas Gerais (Brazil, Southern America)",http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft_id=http://www.biodiversitylibrary.org/page/161539&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,www.ipni.org/n/135233-2,tax_nov,IPNI,NA
Lantana maximiliani,76876,Lantana maximiliani,135244-2,Verbenaceae,Lantana,maximiliani,spec.,Prodr. [A. P. de Candolle] 11: 595. 1847 [25 Nov 1847] ,Prodr. [A. P. de Candolle],1847,"Bahia (Brazil, Southern America)",http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft_id=http://www.biodiversitylibrary.org/page/161529&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,maximiliani derived from Maximus (via Maximilianus),www.ipni.org/n/135244-2,tax_nov,IPNI,NA
Lantana minasensis,76883,Lantana minasensis,135253-2,Verbenaceae,Lantana,minasensis,spec.,Phytologia 2: 138. 1946 ,Phytologia,1946,"Minas Gerais (Brazil, Southern America)",http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1946&rft.spage=138&rft.volume=2&rft_id=http://www.biodiversitylibrary.org/bibliography/12678&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,www.ipni.org/n/135253-2,tax_nov,IPNI,NA
Lantana morii,21424,Lantana morii,135262-2,Verbenaceae,Lantana,morii,spec.,Phytologia 41: 449. 1979 ,Phytologia,1979,Brazil (Southern America),http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1979&rft.spage=449&rft.volume=41&rft_id=http://www.biodiversitylibrary.org/bibliography/12678&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,www.ipni.org/n/135262-2,tax_nov,IPNI,NA
Lantana paranensis,76894,Lantana paranensis,135278-2,Verbenaceae,Lantana,paranensis,spec.,Phytologia 2: 413. 1948 ,Phytologia,1948,"Paraná (Brazil, Southern America)",http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1948&rft.spage=413&rft.volume=2&rft_id=http://www.biodiversitylibrary.org/bibliography/12678&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,www.ipni.org/n/135278-2,tax_nov,IPNI,NA
Lantana pernambucensis,76895,Lantana pernambucensis,135284-2,Verbenaceae,Lantana,pernambucensis,spec.,Phytologia 5: 340. 1956 ,Phytologia,1956,"Pernambuco (Brazil, Southern America)",http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1956&rft.spage=340&rft.volume=5&rft_id=http://www.biodiversitylibrary.org/bibliography/12678&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,www.ipni.org/n/135284-2,tax_nov,IPNI,NA
Lantana procurrens,33163,Lantana procurrens,135288-2,Verbenaceae,Lantana,procurrens,spec.,Prodr. [A. P. de Candolle] 11: 596. 1847 [25 Nov 1847] ,Prodr. [A. P. de Candolle],1847,"Campis elevadis, Sao Paulo (Brazil, Southern America)",http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft_id=http://www.biodiversitylibrary.org/page/161530&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,www.ipni.org/n/135288-2,tax_nov,IPNI,NA
Lantana reineckii,39686,Lantana reineckii,135293-2,Verbenaceae,Lantana,reineckii,spec.,Annuaire Conserv. Jard. Bot. Genève 3: 165. 1899 ,Annuaire Conserv. Jard. Bot. Genève,1899,Brazil (Southern America),http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1899&rft.spage=165&rft.volume=3&rft_id=http://www.biodiversitylibrary.org/bibliography/52147&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,www.ipni.org/n/135293-2,tax_nov,IPNI,NA
Lantana restingensis,609374,Lantana restingensis,77162229-1,Verbenaceae,Lantana,restingensis,spec.,Phytotaxa 299(1): 128. 2017 [17 Mar 2017] [epublished],Phytotaxa,2017,"Sergipe (Brazil Northeast, Brazil, Southern America)",NA,"doi:10.11646/phytotaxa.299.1.11 the species epithet refers to the habitat where it grows, namely the coastal broadleaf forests called restingas in Brazilian Portuguese",www.ipni.org/n/77162229-1,tax_nov,IPNI,https://doi.org/10.11646/phytotaxa.299.1.11
Lantana robusta,39688,Lantana robusta,324304-2,Verbenaceae,Lantana,robusta,spec.,Prodr. [A. P. de Candolle] 11: 601. 1847 [25 Nov 1847] ,Prodr. [A. P. de Candolle],1847,"ad Padre do Correia, Rio de Janeiro (Brazil, Southern America)",http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft_id=http://www.biodiversitylibrary.org/page/161535&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,www.ipni.org/n/324304-2,tax_nov,IPNI,NA
Lantana rubella,76906,Lantana rubella,135300-2,Verbenaceae,Lantana,rubella,spec.,Phytologia 1: 464. 1940 ,Phytologia,1940,"Minas Gerais (Brazil, Southern America)",http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1940&rft.spage=464&rft.volume=1&rft_id=http://www.biodiversitylibrary.org/bibliography/12678&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,www.ipni.org/n/135300-2,tax_nov,IPNI,NA
Lantana salzmannii,21427,Lantana salzmannii,135306-2,Verbenaceae,Lantana,salzmannii,spec.,Prodr. [A. P. de Candolle] 11: 602. 1847 [25 Nov 1847] ,Prodr. [A. P. de Candolle],1847,"in sabulosis aridis, Bahia (Brazil, Southern America)",http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft_id=http://www.biodiversitylibrary.org/page/161536&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,www.ipni.org/n/135306-2,tax_nov,IPNI,NA
Lantana speciosa,609372,Lantana speciosa,77162228-1,Verbenaceae,Lantana,speciosa,spec.,Phytotaxa 299(1): 126. 2017 [17 Mar 2017] [epublished],Phytotaxa,2017,"Bahia (Brazil Northeast, Brazil, Southern America)",NA,"doi:10.11646/phytotaxa.299.1.11 The specific epithet means “showy”, “splendid”, referring to the beauty of the whole plant",www.ipni.org/n/77162228-1,tax_nov,IPNI,https://doi.org/10.11646/phytotaxa.299.1.11
Lantana spiraeastrum,76918,Lantana spiraeastrum,135320-2,Verbenaceae,Lantana,spiraeastrum,spec.,Prodr. [A. P. de Candolle] 11: 596. 1847 [25 Nov 1847] ,Prodr. [A. P. de Candolle],1847,"Minas Gerais (Brazil, Southern America)",http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft_id=http://www.biodiversitylibrary.org/page/161530&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,www.ipni.org/n/135320-2,tax_nov,IPNI,NA
Lantana velutinoides,76938,Lantana velutinoides,135362-2,Verbenaceae,Lantana,velutinoides,spec.,Phytologia 1: 466. 1940 ,Phytologia,1940,"Sao Paulo (Brazil, Southern America)",http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1940&rft.spage=466&rft.volume=1&rft_id=http://www.biodiversitylibrary.org/bibliography/12678&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,www.ipni.org/n/135362-2,tax_nov,IPNI,NA
Lantana viscosa,33164,Lantana viscosa,135366-2,Verbenaceae,Lantana,viscosa,spec.,Prodr. [A. P. de Candolle] 11: 601. 1847 [25 Nov 1847] ,Prodr. [A. P. de Candolle],1847,"Ad Conceoçao, prope Trahiras ad Engenho Joao Alves, Goiás (Brazil, Southern America)",http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft_id=http://www.biodiversitylibrary.org/page/161535&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,www.ipni.org/n/135366-2,tax_nov,IPNI,NA
Lippia adpressa,33165,Lippia adpressa,141018-2,Verbenaceae,Lippia,adpressa,spec.,Repert. Spec. Nov. Regni Veg. 2: 87. 1906 ,Repert. Spec. Nov. Regni Veg.,1906,Brazil (Southern America),http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft_id=http://www.biodiversitylibrary.org/page/234049&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,www.ipni.org/n/141018-2,tax_nov,IPNI,NA
