"","id_FFB","Group","Family","Genus","Species","taxon_name","Author","reference","publication","publicationYear","bhlLink","remarks","doi","id_IPNI","url_IPNI"
"745","90924","Samambaias e Licófitas","Dennstaedtiaceae","Dennstaedtia","obtusifolia","Dennstaedtia obtusifolia","(Willd.) T.Moore",NA,NA,NA,NA,NA,NA,NA,NA
"746","127827","Samambaias e Licófitas","Dennstaedtiaceae","Dennstaedtia","rubicaulis","Dennstaedtia rubicaulis","H. Christ","Bull. Herb. Boissier ser. 2, 5: 258. 1905 ","Bull. Herb. Boissier",1905,NA,NA,NA,"77916-2","www.ipni.org/n/77916-2"
"747","619656","Samambaias e Licófitas","Dennstaedtiaceae","Dennstaedtia","rubiginosa","Dennstaedtia rubiginosa","(Kaulf.) T. Moore","Index Fil. (T.Moore) 2: xcvii. 1857 ; & Chr. 311; NPfl. 218","Index Fil. (T.Moore)",1857,NA,NA,NA,"17081940-1","www.ipni.org/n/17081940-1"
"748","619660","Samambaias e Licófitas","Dennstaedtiaceae","Dennstaedtia","tamandarei","Dennstaedtia tamandarei","Rosenst.","Hedwigia 56: 359. 1915 ","Hedwigia",1915,"http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1915&rft.spage=359&rft.volume=56&rft_id=http://www.biodiversitylibrary.org/bibliography/698&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004",NA,NA,"77919-2","www.ipni.org/n/77919-2"
"749","619658","Samambaias e Licófitas","Dennstaedtiaceae","Dennstaedtia","tenera","Dennstaedtia tenera","(C. Presl) Mett.","Ann. Sci. Nat., Bot. sér. 5, 2: 261. 1864 ","Ann. Sci. Nat., Bot.",1864,NA,NA,NA,"17082050-1","www.ipni.org/n/17082050-1"
"750","90927","Samambaias e Licófitas","Dennstaedtiaceae","Histiopteris","incisa","Histiopteris incisa","(Thunb.) J.Sm.","Hist. Fil. 295. 1875 ; & NPfl. 294","Hist. Fil.",1875,"http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1875&rft.spage=295&rft_id=http://www.biodiversitylibrary.org/bibliography/87&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004",NA,NA,"17119990-1","www.ipni.org/n/17119990-1"
"751","607638","Samambaias e Licófitas","Dennstaedtiaceae","Hiya","nigrescens","Hiya nigrescens","(Hook.) H. Shang","Molec. Phylogen. Evol. 126: 457. 2018 [1 May 2018] [epublished]","Molec. Phylogen. Evol.",2018,NA,"doi:10.1016/j.ympev.2018.04.038","https://doi.org/10.1016/j.ympev.2018.04.038","77194061-1","www.ipni.org/n/77194061-1"
"752","127819","Samambaias e Licófitas","Dennstaedtiaceae","Hypolepis","acantha","Hypolepis acantha","Schwartsb.","Kew Bull. 67(4): 816. 2012 [21 Sep 2012] [epublished]","Kew Bull.",2012,NA,"doi:10.1007/s12225-012-9402-4","https://doi.org/10.1007/s12225-012-9402-4","77121637-1","www.ipni.org/n/77121637-1"
"753","127829","Samambaias e Licófitas","Dennstaedtiaceae","Hypolepis","aculeata","Hypolepis aculeata","(Spreng.) J. Sm.",NA,NA,NA,NA,NA,NA,NA,NA
"754","602833","Samambaias e Licófitas","Dennstaedtiaceae","Hypolepis","aquilinaris","Hypolepis aquilinaris","(Fée) Christ","Bull. Herb. Boissier II(2): 636. 1902 ","Bull. Herb. Boissier",1902,NA,NA,NA,"17126230-1","www.ipni.org/n/17126230-1"
"755","602832","Samambaias e Licófitas","Dennstaedtiaceae","Hypolepis","brasiliana","Hypolepis brasiliana","(C. Presl) Kuhn","Chaetopterides 27. 1882 ","Chaetopterides",1882,NA,NA,NA,"17126290-1","www.ipni.org/n/17126290-1"
"756","602834","Samambaias e Licófitas","Dennstaedtiaceae","Hypolepis","coniifolia","Hypolepis coniifolia","(C. Presl) C. Presl","Tent. Pterid. 162. 1836 ","Tent. Pterid.",1836,"http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1836&rft.spage=162&rft_id=http://www.biodiversitylibrary.org/bibliography/47011&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004",NA,NA,"17126340-1","www.ipni.org/n/17126340-1"
"757","127830","Samambaias e Licófitas","Dennstaedtiaceae","Hypolepis","delicatula","Hypolepis delicatula","Fée","Mém. Foug., 11. Hist. Foug. Antil. 28, t.21, f.1. 1866 ","Mém. Foug., 11. Hist. Foug. Antil.",1866,NA,NA,NA,"17126350-1","www.ipni.org/n/17126350-1"
"758","127831","Samambaias e Licófitas","Dennstaedtiaceae","Hypolepis","dicksonioides","Hypolepis dicksonioides","Fée"," 1866 ",NA,1866,NA,NA,NA,"17126370-1","www.ipni.org/n/17126370-1"
"759","607653","Samambaias e Licófitas","Dennstaedtiaceae","Hypolepis","forzzae","Hypolepis forzzae","Schwartsb.","Amer. Fern J. 108(4): 164. 2018 [21 Dec 2018] ","Amer. Fern J.",2018,"http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=2018&rft.issue=4&rft.spage=164&rft.volume=108&rft_id=http://www.biodiversitylibrary.org/bibliography/43943&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004","doi:10.1640/0002-8444-108.4.151 The specific epithet honors Dr. Rafaela Campostrini Forzza (1972–), researcher and herbarium curator of Jardim Botânico do Rio de Janeiro (RB).","https://doi.org/10.1640/0002-8444-108.4.151","77194769-1","www.ipni.org/n/77194769-1"
"760","126332","Samambaias e Licófitas","Dennstaedtiaceae","Hypolepis","guianensis","Hypolepis guianensis","Klotzsch","Linnaea 20(3): 339. 1847 [Jun 1847] ","Linnaea",1847,"http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft_id=http://www.biodiversitylibrary.org/page/109486&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004",NA,NA,"17126460-1","www.ipni.org/n/17126460-1"
"761","127826","Samambaias e Licófitas","Dennstaedtiaceae","Hypolepis","hispaniolica","Hypolepis hispaniolica","Maxon","J. Wash. Acad. Sci. 14: 88. 1924 ","J. Wash. Acad. Sci.",1924,"http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1924&rft.spage=88&rft.volume=14&rft_id=http://www.biodiversitylibrary.org/bibliography/2087&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004",NA,NA,"126578-2","www.ipni.org/n/126578-2"
"762","90931","Samambaias e Licófitas","Dennstaedtiaceae","Hypolepis","hostilis","Hypolepis hostilis","(Kunze) C.Presl","Tent. Pterid. 162. 1836 ; & HB. 130. NPfl. 278","Tent. Pterid.",1836,"http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1836&rft.spage=162&rft_id=http://www.biodiversitylibrary.org/bibliography/47011&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004",NA,NA,"17126480-1","www.ipni.org/n/17126480-1"
"763","90932","Samambaias e Licófitas","Dennstaedtiaceae","Hypolepis","incisa","Hypolepis incisa","(Kunze ex Mett.) C.Chr.","Index Filic. 371. 1905 ","Index Filic.",1905,"http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1905&rft.spage=371&rft_id=http://www.biodiversitylibrary.org/bibliography/402&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004",NA,NA,"126581-2","www.ipni.org/n/126581-2"
"764","602835","Samambaias e Licófitas","Dennstaedtiaceae","Hypolepis","juergensii","Hypolepis juergensii","Rosenst.",NA,NA,NA,NA,NA,NA,NA,NA
"765","127824","Samambaias e Licófitas","Dennstaedtiaceae","Hypolepis","krameri","Hypolepis krameri","Schwartsb., Boudrie & Cremers","Fern Gaz. 19(1): 3 (fig.). 2012 [8 Mar 2012] ","Fern Gaz.",2012,NA,NA,NA,"77118575-1","www.ipni.org/n/77118575-1"
"766","607659","Samambaias e Licófitas","Dennstaedtiaceae","Hypolepis","miodelii","Hypolepis miodelii","Schwartsb.","Amer. Fern J. 108(4): 165. 2018 [21 Dec 2018] ","Amer. Fern J.",2018,"http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=2018&rft.issue=4&rft.spage=165&rft.volume=108&rft_id=http://www.biodiversitylibrary.org/bibliography/43943&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004","doi:10.1640/0002-8444-108.4.151 The specific epithet honours Dr. Miodeli Nogueira Jr. (1981–), assistant professor and researcher at Universidade Federal da Paraíba.","https://doi.org/10.1640/0002-8444-108.4.151","77194770-1","www.ipni.org/n/77194770-1"
"767","90933","Samambaias e Licófitas","Dennstaedtiaceae","Hypolepis","mitis","Hypolepis mitis","Kunze ex Kuhn","Linnaea 36(1): 105. 1869 [May 1869] ","Linnaea",1869,"http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft_id=http://www.biodiversitylibrary.org/page/121185&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004",NA,NA,"17126560-1","www.ipni.org/n/17126560-1"
"768","602836","Samambaias e Licófitas","Dennstaedtiaceae","Hypolepis","monticola","Hypolepis monticola","(Gardner) Hook.","Sp. Fil. [W. J. Hooker] 2: 114. 1852 ","Sp. Fil. [W. J. Hooker]",1852,"http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1852&rft.spage=114&rft.volume=2&rft_id=http://www.biodiversitylibrary.org/bibliography/32186&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004",NA,NA,"17126570-1","www.ipni.org/n/17126570-1"
"769","127825","Samambaias e Licófitas","Dennstaedtiaceae","Hypolepis","nigrescens","Hypolepis nigrescens","Hook.","Sp. Fil. [W. J. Hooker] 2: 66, t. 90. 1852 ; & HB. 129; NPfl. 278","Sp. Fil. [W. J. Hooker]",1852,"http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1852&rft.spage=66&rft.volume=2&rft_id=http://www.biodiversitylibrary.org/bibliography/32186&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004","[Gandhi 31 Mar 1998] This LT. information is from Proctor, Mem. New York Bot. Gard. 53: 104. 1989.",NA,"315282-2","www.ipni.org/n/315282-2"
"770","103892","Samambaias e Licófitas","Dennstaedtiaceae","Hypolepis","parviloba","Hypolepis parviloba","Fée","Crypt. Vasc. Bresil 1: 53, t.20, f.1. 1869 ","Crypt. Vasc. Bresil",1869,"http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1869&rft.spage=53&rft.volume=1&rft_id=http://www.biodiversitylibrary.org/bibliography/110137&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004",NA,NA,"17126630-1","www.ipni.org/n/17126630-1"
"771","583098","Samambaias e Licófitas","Dennstaedtiaceae","Hypolepis","×paulistana","Hypolepis ×paulistana","Schwartsb. & J.Prado","Amer. Fern J. 106(1): 4, f.9F–I,20B. 2016 [7 Apr 2016] ","Amer. Fern J.",2016,"http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=2016&rft.issue=1&rft.spage=4&rft.volume=106&rft_id=http://www.biodiversitylibrary.org/bibliography/43943&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004","doi:10.1640/0002-8444-106.1.1","https://doi.org/10.1640/0002-8444-106.1.1","60471819-2","www.ipni.org/n/60471819-2"
"772","602837","Samambaias e Licófitas","Dennstaedtiaceae","Hypolepis","radiata","Hypolepis radiata","(L.) Hook.","Sp. Fil. [W. J. Hooker] 2: 72, t.91A. 1852 ","Sp. Fil. [W. J. Hooker]",1852,"http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1852&rft.spage=72&rft.volume=2&rft_id=http://www.biodiversitylibrary.org/bibliography/32186&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004",NA,NA,"17126730-1","www.ipni.org/n/17126730-1"
"773","90936","Samambaias e Licófitas","Dennstaedtiaceae","Hypolepis","repens","Hypolepis repens","(L.) C.Presl",NA,NA,NA,NA,NA,NA,NA,NA
"774","104371","Samambaias e Licófitas","Dennstaedtiaceae","Hypolepis","rigescens","Hypolepis rigescens","(Kunze in Mart.) T.Moore","Index Fil. (T.Moore) 252. 1861 ","Index Fil. (T.Moore)",1861,"http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1861&rft.spage=252&rft_id=http://www.biodiversitylibrary.org/bibliography/19640&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004",NA,NA,"17126780-1","www.ipni.org/n/17126780-1"
"775","127832","Samambaias e Licófitas","Dennstaedtiaceae","Hypolepis","rubiginosopilosula","Hypolepis rubiginosopilosula","Lellinger","Amer. Fern J. 93(3): 147. 2003 [17 Sep 2003] ","Amer. Fern J.",2003,"http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=2003&rft.issue=3&rft.spage=147&rft.volume=93&rft_id=http://www.biodiversitylibrary.org/bibliography/43943&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004",NA,NA,"328230-2","www.ipni.org/n/328230-2"
"776","101532","Samambaias e Licófitas","Dennstaedtiaceae","Hypolepis","rugosula","Hypolepis rugosula","(Labill.) J.Sm.",NA,NA,NA,NA,NA,NA,NA,NA
"777","602841","Samambaias e Licófitas","Dennstaedtiaceae","Hypolepis","sellowiana","Hypolepis sellowiana","Schlecht.","Linnaea 14(3): 286. 1840 [Oct-early Nov 1840] , nomen.","Linnaea",1840,"http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1840&rft.issue=3&rft.spage=286&rft.volume=14&rft_id=http://www.biodiversitylibrary.org/bibliography/626&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004",NA,NA,"17126820-1","www.ipni.org/n/17126820-1"
"778","602842","Samambaias e Licófitas","Dennstaedtiaceae","Hypolepis","serrata","Hypolepis serrata","Fée","Crypt. Vasc. Bresil 1: 53, t.13, f.3. 1869 [Nov 1869] ","Crypt. Vasc. Bresil",1869,"http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1869&rft.spage=53&rft.volume=1&rft_id=http://www.biodiversitylibrary.org/bibliography/110137&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004",NA,NA,"17126830-1","www.ipni.org/n/17126830-1"
"779","602843","Samambaias e Licófitas","Dennstaedtiaceae","Hypolepis","spectabilis","Hypolepis spectabilis","(Kaulf.) Link","Fil. Spec. 67. 1841 ","Fil. Spec.",1841,NA,NA,NA,"17126870-1","www.ipni.org/n/17126870-1"
"780","101531","Samambaias e Licófitas","Dennstaedtiaceae","Hypolepis","stolonifera","Hypolepis stolonifera","Fée","Crypt. Vasc. Bresil 2: 35, t.91, f.2. 1872 ","Crypt. Vasc. Bresil",1872,"http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1872&rft.spage=35&rft.volume=2&rft_id=http://www.biodiversitylibrary.org/bibliography/110137&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004",NA,NA,"17126890-1","www.ipni.org/n/17126890-1"
"781","127823","Samambaias e Licófitas","Dennstaedtiaceae","Hypolepis","trinationalis","Hypolepis trinationalis","Schwartsb.","Fern Gaz. 19(1): 2 (-3), figs. 2012 [8 Mar 2012] ","Fern Gaz.",2012,NA,NA,NA,"77118546-1","www.ipni.org/n/77118546-1"
"782","619638","Samambaias e Licófitas","Dennstaedtiaceae","Microlepia","brasiliensis","Microlepia brasiliensis","C. Presl","Tent. Pterid. 125. 1836 ; & Epim. 95. 1849","Tent. Pterid.",1836,"http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1836&rft.spage=125&rft_id=http://www.biodiversitylibrary.org/bibliography/47011&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004",NA,NA,"17148020-1","www.ipni.org/n/17148020-1"
"783","105618","Samambaias e Licófitas","Dennstaedtiaceae","Microlepia","brasiliensis","Microlepia brasiliensis","C.Presl","Tent. Pterid. 125. 1836 ; & Epim. 95. 1849","Tent. Pterid.",1836,"http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1836&rft.spage=125&rft_id=http://www.biodiversitylibrary.org/bibliography/47011&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004",NA,NA,"17148020-1","www.ipni.org/n/17148020-1"
"784","619650","Samambaias e Licófitas","Dennstaedtiaceae","Microlepia","elegans","Microlepia elegans","(Kaulf.) Mett.","Fil. Hort. Bot. Lips. 103. 1856 [May-Jun 1856] ","Fil. Hort. Bot. Lips.",1856,"http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1856&rft.spage=103&rft_id=http://www.biodiversitylibrary.org/bibliography/62571&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004",NA,NA,"17148190-1","www.ipni.org/n/17148190-1"
"785","619668","Samambaias e Licófitas","Dennstaedtiaceae","Microlepia","fluminensis","Microlepia fluminensis","Fée","Crypt. Vasc. Bresil 1: 151, t.51, f.1. 1869 ","Crypt. Vasc. Bresil",1869,"http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1869&rft.spage=151&rft.volume=1&rft_id=http://www.biodiversitylibrary.org/bibliography/110137&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004",NA,NA,"17148260-1","www.ipni.org/n/17148260-1"
"786","619640","Samambaias e Licófitas","Dennstaedtiaceae","Microlepia","inaequalis","Microlepia inaequalis","(Kunze) C. Presl","Tent. Pterid. 125. 1836 ","Tent. Pterid.",1836,"http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1836&rft.spage=125&rft_id=http://www.biodiversitylibrary.org/bibliography/47011&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004",NA,NA,"17148370-1","www.ipni.org/n/17148370-1"
"787","619670","Samambaias e Licófitas","Dennstaedtiaceae","Microlepia","lindsayiformis","Microlepia lindsayiformis","Fée","Crypt. Vasc. Bresil 1: 152 (t.51, f.2). 1869 ","Crypt. Vasc. Bresil",1869,"http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1869&rft.spage=152&rft.volume=1&rft_id=http://www.biodiversitylibrary.org/bibliography/110137&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004","as lindsayaeformis",NA,"160158-2","www.ipni.org/n/160158-2"
"788","619642","Samambaias e Licófitas","Dennstaedtiaceae","Microlepia","nigricans","Microlepia nigricans","C. Presl","Epimel. Bot. 95. 1851 [Oct 1851] ","Epimel. Bot.",1851,"http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1851&rft.spage=95&rft_id=http://www.biodiversitylibrary.org/bibliography/61845&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004",NA,NA,"17148620-1","www.ipni.org/n/17148620-1"
"789","619639","Samambaias e Licófitas","Dennstaedtiaceae","Microlepia","pohliana","Microlepia pohliana","Kunze ex Ettingsh.","Farnkr. Jetztw. 210, t.142, f.11, t.141, f.2,4. 1865 ","Farnkr. Jetztw.",1865,NA,NA,NA,"17148750-1","www.ipni.org/n/17148750-1"
"790","90938","Samambaias e Licófitas","Dennstaedtiaceae","Microlepia","speluncae","Microlepia speluncae","(L.) T.Moore","Index Fil. (T.Moore) 2: 93. 1857 ; & Chr. 308; NPfl. 215","Index Fil. (T.Moore)",1857,"http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1857&rft.spage=93&rft.volume=2&rft_id=http://www.biodiversitylibrary.org/bibliography/19640&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004",NA,NA,"1198545-2","www.ipni.org/n/1198545-2"
"791","616935","Samambaias e Licófitas","Dennstaedtiaceae","Paesia","amazonica","Paesia amazonica","(Christ) C.Chr.","Index Filic. 476. 1906 ","Index Filic.",1906,"http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1906&rft.spage=476&rft_id=http://www.biodiversitylibrary.org/bibliography/402&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004",NA,NA,"180736-2","www.ipni.org/n/180736-2"
"792","90940","Samambaias e Licófitas","Dennstaedtiaceae","Paesia","glandulosa","Paesia glandulosa","(Sw.) Kuhn","Chaetopterides 27. 1882 ","Chaetopterides",1882,NA,NA,NA,"17169830-1","www.ipni.org/n/17169830-1"
"793","602827","Samambaias e Licófitas","Dennstaedtiaceae","Paesia","viscosa","Paesia viscosa","A. St-Hil.","Voy. Distr. Diam. 1: 381. 1833 ; & NPfl. 297","Voy. Distr. Diam.",1833,NA,NA,NA,"17169890-1","www.ipni.org/n/17169890-1"
"794","602828","Samambaias e Licófitas","Dennstaedtiaceae","Pteridium","aquilinum","Pteridium aquilinum","(L.) Kuhn",NA,NA,NA,NA,NA,NA,NA,NA
"795","90942","Samambaias e Licófitas","Dennstaedtiaceae","Pteridium","arachnoideum","Pteridium arachnoideum","(Kaulf.) Maxon","J. Wash. Acad. Sci. 14: 89. 1924 ","J. Wash. Acad. Sci.",1924,"http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1924&rft.spage=89&rft.volume=14&rft_id=http://www.biodiversitylibrary.org/bibliography/2087&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004",NA,NA,"213798-2","www.ipni.org/n/213798-2"
"796","90943","Samambaias e Licófitas","Dennstaedtiaceae","Pteridium","caudatum","Pteridium caudatum","(L.) Maxon","Proc. U. S. Natl. Mus. 23(1226): 631. 1901 [4 May 1901] ","Proc. U. S. Natl. Mus.",1901,NA,NA,NA,"213799-2","www.ipni.org/n/213799-2"
"797","606799","Samambaias e Licófitas","Dennstaedtiaceae","Pteridium","esculentum","Pteridium esculentum","(G. Forst.) Cockayne",NA,NA,NA,NA,NA,NA,NA,NA
"798","602831","Samambaias e Licófitas","Dennstaedtiaceae","Pteridium","psittacinum","Pteridium psittacinum","(C. Presl) Maxon","Proc. Biol. Soc. Washington 46: 141. 1933 , Amer. trop.","Proc. Biol. Soc. Washington",1933,"http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1933&rft.spage=141&rft.volume=46&rft_id=http://www.biodiversitylibrary.org/bibliography/3622&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004",NA,NA,"17355880-1","www.ipni.org/n/17355880-1"
"799","603898","Samambaias e Licófitas","Desmophlebiaceae","Desmophlebium","lechleri","Desmophlebium lechleri","(Mett.) Mynssen et al.","Taxon 65(1): 28. 2016 [8 Mar 2016] ","Taxon",2016,NA,"doi:10.12705/651.2","https://doi.org/10.12705/651.2","77154280-1","www.ipni.org/n/77154280-1"
"800","109975","Samambaias e Licófitas","Dicksoniaceae","Dicksonia","bipinnata","Dicksonia bipinnata","Cav.","Descr. Pl. (Cavanilles) 274. 1802 ","Descr. Pl. (Cavanilles)",1802,"http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1802&rft.spage=274&rft_id=http://www.biodiversitylibrary.org/bibliography/69211&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004","[Gandhi 31 Mar 1998; Mem. NYBG 53: 100. 1989]",NA,"79623-2","www.ipni.org/n/79623-2"
"801","109976","Samambaias e Licófitas","Dicksoniaceae","Dicksonia","cicutaria","Dicksonia cicutaria","Sw.","J. Bot. (Schrader) 1800(2): 91. 1801 1800 ","J. Bot. (Schrader)",1801,NA,NA,NA,"17082780-1","www.ipni.org/n/17082780-1"
"802","115642","Samambaias e Licófitas","Dicksoniaceae","Dicksonia","coniifolia","Dicksonia coniifolia","Hook.","Sp. Fil. [W. J. Hooker] 1: 70, t.24A. 1844 ","Sp. Fil. [W. J. Hooker]",1844,"http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1844&rft.spage=70&rft.volume=1&rft_id=http://www.biodiversitylibrary.org/bibliography/32186&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004",NA,NA,"17082820-1","www.ipni.org/n/17082820-1"
"803","283325","Samambaias e Licófitas","Dicksoniaceae","Dicksonia","montevidensis","Dicksonia montevidensis","Spreng.","Syst. Veg., ed. 16 [Sprengel] 4(1): 122. 1827 [shortly before 7 Jan 1827] ","Syst. Veg., ed. 16 [Sprengel]",1827,"http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1827&rft.issue=1&rft.spage=122&rft.volume=4&rft_id=http://www.biodiversitylibrary.org/bibliography/822&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004",NA,NA,"17083500-1","www.ipni.org/n/17083500-1"
"804","109977","Samambaias e Licófitas","Dicksoniaceae","Dicksonia","obtusifolia","Dicksonia obtusifolia","Willd.","Sp. Pl., ed. 4 [Willdenow] 5: 483. 1810 ","Sp. Pl., ed. 4 [Willdenow]",1810,"http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1810&rft.spage=483&rft.volume=5&rft_id=http://www.biodiversitylibrary.org/bibliography/727&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004","[Gandhi 4 Oct 2000]",NA,"320356-2","www.ipni.org/n/320356-2"
"805","593841","Samambaias e Licófitas","Dicksoniaceae","Dicksonia","rubiginosa","Dicksonia rubiginosa","Kaulf.","Enum. Filic. 226. 1824 [8 Apr-28 May 1824] ","Enum. Filic.",1824,NA,NA,NA,"17083790-1","www.ipni.org/n/17083790-1"
"806","90947","Samambaias e Licófitas","Dicksoniaceae","Dicksonia","sellowiana","Dicksonia sellowiana","Hook.","Sp. Fil. [W. J. Hooker] 1: 67, t.22B. 1844 ; & HB. 51 (excl. varr. 461). Chr. 314. NPfl. 120","Sp. Fil. [W. J. Hooker]",1844,"http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1844&rft.spage=67&rft.volume=1&rft_id=http://www.biodiversitylibrary.org/bibliography/32186&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004",NA,NA,"275823-2","www.ipni.org/n/275823-2"
"807","90949","Samambaias e Licófitas","Dicksoniaceae","Lophosoria","quadripinnata","Lophosoria quadripinnata","(J.F.Gmel.) C.Chr.","Nat. Hist. Juan Fernandez (Botany) 2: 16. 1920 ","Nat. Hist. Juan Fernandez (Botany)",1920,"http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1920&rft.spage=16&rft.volume=2&rft_id=http://www.biodiversitylibrary.org/bibliography/41367&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004",NA,NA,"143624-2","www.ipni.org/n/143624-2"
