"","id_FFB","Group","Family","Genus","Species","taxon_name","Author","reference","publication","publicationYear","bhlLink","remarks","doi","id_IPNI","url_IPNI"
"154","612810","Gimnospermas","Cupressaceae","Platycladus","dolabrata","Platycladus dolabrata","(Thunb. ex L.f.) Spach","Hist. Nat. Vég. (Spach) 11: 337. 1841 [1842 publ. 25 Dec 1841] ","Hist. Nat. Vég. (Spach)",1841,"http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1841&rft.spage=337&rft.volume=11&rft_id=http://www.biodiversitylibrary.org/bibliography/44839&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004",NA,NA,"263424-1","www.ipni.org/n/263424-1"
"155","610325","Gimnospermas","Cupressaceae","Platycladus","orientalis","Platycladus orientalis","(L.) Franco","Portugaliae Acta Biol., Sér. B, Sist. 33. 1949 ","Portugaliae Acta Biol., Sér. B, Sist.",1949,NA,NA,NA,"677124-1","www.ipni.org/n/677124-1"
"156","612811","Gimnospermas","Cupressaceae","Platycladus","stricta","Platycladus stricta","Spach","Hist. Nat. Vég. (Spach) 11: 335. 1841 [1842 publ. 25 Dec 1841] ","Hist. Nat. Vég. (Spach)",1841,"http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1841&rft.spage=335&rft.volume=11&rft_id=http://www.biodiversitylibrary.org/bibliography/44839&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004",NA,NA,"263425-1","www.ipni.org/n/263425-1"
"157","612643","Gimnospermas","Cupressaceae","Retinospora","obtusa","Retinospora obtusa","Siebold & Zucc.",NA,NA,NA,NA,NA,NA,NA,NA
"158","612717","Gimnospermas","Cupressaceae","Retinospora","pisifera","Retinospora pisifera","Siebold & Zucc.",NA,NA,NA,NA,NA,NA,NA,NA
"159","623900","Gimnospermas","Cupressaceae","Sabina","scopulorum","Sabina scopulorum","(Sarg.) Rydb.","Bull. Torrey Bot. Club 32: 598. 1905 ","Bull. Torrey Bot. Club",1905,"http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft_id=http://www.biodiversitylibrary.org/page/13414017&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004",NA,NA,"225012-2","www.ipni.org/n/225012-2"
"160","617291","Gimnospermas","Cupressaceae","Sabina","virginiana","Sabina virginiana","(L.) Antoine","Cupress. Gatl. 61. II. 83, 84. ","Cupress. Gatl.",NA,NA,NA,NA,"263721-1","www.ipni.org/n/263721-1"
"161","594756","Gimnospermas","Cupressaceae","Sequoiadendron","giganteum","Sequoiadendron giganteum","(Lindl.) J.Buchholz","Amer. J. Bot. 26: 536. 1939 [Jul 1939] ","Amer. J. Bot.",1939,NA,NA,NA,"234727-2","www.ipni.org/n/234727-2"
"162","596582","Gimnospermas","Cupressaceae","Sequoia","gigantea","Sequoia gigantea","(Lindl.) Decne.","Bull. Soc. Bot. France 1: 70 (-71). 1854 [23 Apr 1854] ","Bull. Soc. Bot. France",1854,"http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft_id=http://www.biodiversitylibrary.org/page/245348&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004",NA,NA,"263736-1","www.ipni.org/n/263736-1"
"163","612819","Gimnospermas","Cupressaceae","Sequoia","gigantea","Sequoia gigantea","(Lindl.) Endl.",NA,NA,NA,NA,NA,NA,NA,NA
"164","600611","Gimnospermas","Cupressaceae","Sequoia","sempervirens","Sequoia sempervirens","(D.Don) Endl.","Syn. Conif. 198. 1847 [May-Jun 1847] ","Syn. Conif.",1847,"http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1847&rft.spage=198&rft_id=http://www.biodiversitylibrary.org/bibliography/15336&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004",NA,NA,"263741-1","www.ipni.org/n/263741-1"
"165","595675","Gimnospermas","Cupressaceae","Sequoia","washingtoniana","Sequoia washingtoniana","(Winsl.) Sudw.","Bull. Div. Forest. U.S.D.A. xvii. 28. ","Bull. Div. Forest. U.S.D.A.",NA,NA,NA,NA,"263743-1","www.ipni.org/n/263743-1"
"166","617261","Gimnospermas","Cupressaceae","Sequoia","wellingtonia","Sequoia wellingtonia","Seem.",NA,NA,NA,NA,NA,NA,NA,NA
"167","612822","Gimnospermas","Cupressaceae","Taxodium","ascendens","Taxodium ascendens","Brongn.","Ann. Sci. Nat. (Paris) 30: 182. 1833 ","Ann. Sci. Nat. (Paris)",1833,"http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1833&rft.spage=182&rft.volume=30&rft_id=http://www.biodiversitylibrary.org/bibliography/6343&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004",NA,NA,"263754-1","www.ipni.org/n/263754-1"
"168","596903","Gimnospermas","Cupressaceae","Taxodium","distichum","Taxodium distichum","(L.) Rich.","Ann. Mus. Natl. Hist. Nat. 16: 298. 1810 ","Ann. Mus. Natl. Hist. Nat.",1810,"http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1810&rft.spage=298&rft.volume=16&rft_id=http://www.biodiversitylibrary.org/bibliography/41507&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004",NA,NA,"30052311-2","www.ipni.org/n/30052311-2"
"169","612823","Gimnospermas","Cupressaceae","Taxodium","fastigiatum","Taxodium fastigiatum","hort. ex Carrière","Traité Gén. Conif. 145. 1855 ","Traité Gén. Conif.",1855,"http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1855&rft.spage=145&rft_id=http://www.biodiversitylibrary.org/bibliography/17188&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004",NA,NA,"263759-1","www.ipni.org/n/263759-1"
"170","612821","Gimnospermas","Cupressaceae","Taxodium","huegelii","Taxodium huegelii","C.Lawson","P. Lawson & Son, Abietineae- List Pl. Fir Tribe No. 10, 66(1851); ListsSeeds, Pl., etc. 268 (1851). ","P. Lawson & Son, Abietineae- List Pl. Fir Tribe",NA,NA,NA,NA,"677189-1","www.ipni.org/n/677189-1"
"171","612824","Gimnospermas","Cupressaceae","Taxodium","imbricatum","Taxodium imbricatum","hort. ex Carrière","Traité Gén. Conif., ed. 2. 181. 1867 ","Traité Gén. Conif., ed. 2.",1867,"http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1867&rft.spage=181&rft_id=http://www.biodiversitylibrary.org/bibliography/50447&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004",NA,NA,"263766-1","www.ipni.org/n/263766-1"
"172","617259","Gimnospermas","Cupressaceae","Taxodium","japonicum","Taxodium japonicum","(Thunb. ex L.f.) Brongn.",NA,NA,NA,NA,NA,NA,NA,NA
"173","612820","Gimnospermas","Cupressaceae","Taxodium","mucronatum","Taxodium mucronatum","Ten.",NA,NA,NA,NA,NA,NA,NA,NA
"174","596751","Gimnospermas","Cupressaceae","Taxodium","sempervirens","Taxodium sempervirens","D.Don","Descr. Pinus [Lambert] 2:24, t. 7, fig. 1. 1824 ","Descr. Pinus [Lambert]",1824,NA,NA,NA,"263779-1","www.ipni.org/n/263779-1"
"175","612825","Gimnospermas","Cupressaceae","Taxodium","sinense","Taxodium sinense","Nois. ex Gordon","Pinetum 309. 1858 ","Pinetum",1858,"http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1858&rft.spage=309&rft_id=http://www.biodiversitylibrary.org/bibliography/15649&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004",NA,NA,"263780-1","www.ipni.org/n/263780-1"
"176","617260","Gimnospermas","Cupressaceae","Taxodium","washingtonium","Taxodium washingtonium","Winsl.",NA,NA,NA,NA,NA,NA,NA,NA
"177","617338","Gimnospermas","Cupressaceae","Thuja","acuta","Thuja acuta","Moench","Methodus (Moench) 692. 1794 [4 May 1794] ","Methodus (Moench)",1794,"http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft_id=http://www.biodiversitylibrary.org/page/449323&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004",NA,NA,"263883-1","www.ipni.org/n/263883-1"
"178","617320","Gimnospermas","Cupressaceae","Thuja","craigana","Thuja craigana","A.Murray",NA,NA,NA,NA,NA,NA,NA,NA
"179","612776","Gimnospermas","Cupressaceae","Thuja","decurrens","Thuja decurrens","(Torr.) Voss","Mitt. Deutsch. Dendrol. Ges. 1907: 88. [1907] ","Mitt. Deutsch. Dendrol. Ges.",1907,"http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1907&rft.spage=88&rft.volume=1907&rft_id=http://www.biodiversitylibrary.org/bibliography/68928&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004",NA,NA,"252859-2","www.ipni.org/n/252859-2"
"180","612761","Gimnospermas","Cupressaceae","Thuja","dolabrata","Thuja dolabrata","Thunb. ex L.f.","Suppl. Pl. 420. 1782 [1781 publ. Apr 1782] ","Suppl. Pl.",1782,"http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1782&rft.spage=420&rft_id=http://www.biodiversitylibrary.org/bibliography/555&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004",NA,NA,"263910-1","www.ipni.org/n/263910-1"
"181","617318","Gimnospermas","Cupressaceae","Thuja","gigantea","Thuja gigantea","Carr.",NA,NA,NA,NA,NA,NA,NA,NA
"182","617339","Gimnospermas","Cupressaceae","Thuja","gigantea","Thuja gigantea","Nutt.","J. Acad. Nat. Sci. Philadelphia vii. (1834) 52. ","J. Acad. Nat. Sci. Philadelphia",NA,NA,NA,NA,"263930-1","www.ipni.org/n/263930-1"
"183","617341","Gimnospermas","Cupressaceae","Thuja","lobbii","Thuja lobbii","hort. ex Gordon","Pinetum 323. 1858 ","Pinetum",1858,"http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1858&rft.spage=323&rft_id=http://www.biodiversitylibrary.org/bibliography/15649&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004",NA,NA,"263945-1","www.ipni.org/n/263945-1"
"184","617340","Gimnospermas","Cupressaceae","Thuja","menziesii","Thuja menziesii","Douglas ex Endl.","Syn. Conif. 52. 1847 [May-Jun 1847] ","Syn. Conif.",1847,"http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1847&rft.spage=52&rft_id=http://www.biodiversitylibrary.org/bibliography/15336&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004",NA,NA,"263948-1","www.ipni.org/n/263948-1"
"185","612750","Gimnospermas","Cupressaceae","Thuja","obtusa","Thuja obtusa","Mast.","J. Linn. Soc., Bot. 18: 491. 1881 ","J. Linn. Soc., Bot.",1881,"http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1881&rft.spage=491&rft.volume=18&rft_id=http://www.biodiversitylibrary.org/bibliography/350&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004",NA,NA,"263954-1","www.ipni.org/n/263954-1"
"186","612749","Gimnospermas","Cupressaceae","Thuja","obtusa","Thuja obtusa","Moench","Methodus (Moench) 691. 1794 [4 May 1794] ","Methodus (Moench)",1794,"http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft_id=http://www.biodiversitylibrary.org/page/449322&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004",NA,NA,"263955-1","www.ipni.org/n/263955-1"
"187","610327","Gimnospermas","Cupressaceae","Thuja","occidentalis","Thuja occidentalis","L.","Sp. Pl. 2: 1002. 1753 [1 May 1753] ","Sp. Pl.",1753,"http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1753&rft.spage=1002&rft.volume=2&rft_id=http://www.biodiversitylibrary.org/bibliography/669&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004",NA,NA,"263956-1","www.ipni.org/n/263956-1"
"188","612751","Gimnospermas","Cupressaceae","Thuja","odorata","Thuja odorata","Marshall","Arbust. Amer. 152. 1785 ","Arbust. Amer.",1785,"http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1785&rft.spage=152&rft_id=http://www.biodiversitylibrary.org/bibliography/68506&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004",NA,NA,"263957-1","www.ipni.org/n/263957-1"
"189","612662","Gimnospermas","Cupressaceae","Thuja","orientalis","Thuja orientalis","L.","Sp. Pl. 2: 1002. 1753 [1 May 1753] ","Sp. Pl.",1753,"http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1753&rft.spage=1002&rft.volume=2&rft_id=http://www.biodiversitylibrary.org/bibliography/669&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004",NA,NA,"30155035-2","www.ipni.org/n/30155035-2"
"190","612715","Gimnospermas","Cupressaceae","Thuja","pisifera","Thuja pisifera","Mast.","J. Linn. Soc., Bot. 18: 489. 1881 ","J. Linn. Soc., Bot.",1881,"http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1881&rft.spage=489&rft.volume=18&rft_id=http://www.biodiversitylibrary.org/bibliography/350&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004",NA,NA,"263962-1","www.ipni.org/n/263962-1"
"191","612663","Gimnospermas","Cupressaceae","Thuja","plicata","Thuja plicata","Donn ex D.Don","Descr. Pinus [Lambert] 2: 19. 1824 ","Descr. Pinus [Lambert]",1824,NA,NA,NA,"60443333-2","www.ipni.org/n/60443333-2"
"192","617322","Gimnospermas","Cupressaceae","Thuja","sibirica","Thuja sibirica","hort. ex Gordon","Pinetum Suppl. 104. 1862 ","Pinetum Suppl.",1862,"http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1862&rft.spage=104&rft_id=http://www.biodiversitylibrary.org/bibliography/44854&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004",NA,NA,"263975-1","www.ipni.org/n/263975-1"
"193","617323","Gimnospermas","Cupressaceae","Thuja","theophrasti","Thuja theophrasti","C.Bauhin ex Nieuwl.","Amer. Midl. Naturalist 2: 284. 1912 ","Amer. Midl. Naturalist",1912,"http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1912&rft.spage=284&rft.volume=2&rft_id=http://www.biodiversitylibrary.org/bibliography/42576&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004",NA,NA,"252866-2","www.ipni.org/n/252866-2"
"194","612757","Gimnospermas","Cupressaceae","Thujopsis","dolabrata","Thujopsis dolabrata","(Thunb. ex L.f.) Siebold & Zucc.",NA,NA,NA,NA,NA,NA,NA,NA
"195","612755","Gimnospermas","Cupressaceae","Thuya","acuta","Thuya acuta","Moench",NA,NA,NA,NA,NA,NA,NA,NA
"196","612760","Gimnospermas","Cupressaceae","Thuya","dolabrata","Thuya dolabrata","L.f.",NA,NA,NA,NA,NA,NA,NA,NA
"197","612779","Gimnospermas","Cupressaceae","Thuya","gigantea","Thuya gigantea","hort.",NA,NA,NA,NA,NA,NA,NA,NA
"198","612780","Gimnospermas","Cupressaceae","Thuya","gigantea","Thuya gigantea","Nutt.",NA,NA,NA,NA,NA,NA,NA,NA
"199","612782","Gimnospermas","Cupressaceae","Thuya","lobbii","Thuya lobbii","hort.",NA,NA,NA,NA,NA,NA,NA,NA
"200","612783","Gimnospermas","Cupressaceae","Thuya","menziesii","Thuya menziesii","Douglas ex Endl.",NA,NA,NA,NA,NA,NA,NA,NA
"201","612786","Gimnospermas","Cupressaceae","Thuya","occidentalis","Thuya occidentalis","Cook & Collins",NA,NA,NA,NA,NA,NA,NA,NA
"202","612754","Gimnospermas","Cupressaceae","Thuya","occidentalis","Thuya occidentalis","L.",NA,NA,NA,NA,NA,NA,NA,NA
"203","612788","Gimnospermas","Cupressaceae","Thuya","orientalis","Thuya orientalis","L.f.",NA,NA,NA,NA,NA,NA,NA,NA
"204","612790","Gimnospermas","Cupressaceae","Thuya","pisifera","Thuya pisifera","Mast",NA,NA,NA,NA,NA,NA,NA,NA
"205","612781","Gimnospermas","Cupressaceae","Thuya","plicata","Thuya plicata","D.Don",NA,NA,NA,NA,NA,NA,NA,NA
"206","612792","Gimnospermas","Cupressaceae","Thuya","pyramidalis","Thuya pyramidalis","Ten.",NA,NA,NA,NA,NA,NA,NA,NA
"207","612794","Gimnospermas","Cupressaceae","Thuyopsis","dolabrata","Thuyopsis dolabrata","Siebold & Zucc.",NA,NA,NA,NA,NA,NA,NA,NA
"208","617265","Gimnospermas","Cupressaceae","Washingtonia","californica","Washingtonia californica","Winslow","Calif. Farmer & J. Useful Sci. Sep 1854. ; ex Hooker's J. Bot. Kew Gard. Misc. 7: 29. 1855","Calif. Farmer & J. Useful Sci.",1854,NA,"alternative name to Taxodium washingtonium C. Winslow (1854).",NA,"264027-1","www.ipni.org/n/264027-1"
"209","610297","Gimnospermas","Cycadaceae","Cycas","circinalis","Cycas circinalis","L.","Sp. Pl. 2: 1188. 1753 [1 May 1753] ","Sp. Pl.",1753,"http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1753&rft.spage=1188&rft.volume=2&rft_id=http://www.biodiversitylibrary.org/bibliography/669&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004","[NON GCI]",NA,"328822-2","www.ipni.org/n/328822-2"
"210","617359","Gimnospermas","Cycadaceae","Cycas","comorensis","Cycas comorensis","Bruant","Cat. Gen. No. 195, 5 (1888); Duchartre in Bull. Soc. Bot. France, xxxv. 246. ","Cat. Gen.",NA,NA,NA,NA,"296993-1","www.ipni.org/n/296993-1"
"211","617353","Gimnospermas","Cycadaceae","Cycas","glauca","Cycas glauca","Miq.","Comm. Phytogr. 127. ","Comm. Phytogr.",NA,NA,NA,NA,"296997-1","www.ipni.org/n/296997-1"
"212","617354","Gimnospermas","Cycadaceae","Cycas","macrocarpa","Cycas macrocarpa","Griff.","Not. Pl. Asiat. 4: 11. 1854 ","Not. Pl. Asiat.",1854,"http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1854&rft.spage=11&rft.volume=4&rft_id=http://www.biodiversitylibrary.org/bibliography/70352&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004",NA,NA,"297011-1","www.ipni.org/n/297011-1"
"213","610298","Gimnospermas","Cycadaceae","Cycas","revoluta","Cycas revoluta","Thunb.",NA,NA,NA,NA,NA,NA,NA,NA
"214","617352","Gimnospermas","Cycadaceae","Cycas","rumphii","Cycas rumphii","Miq.","Bull. Sci. Phys. Nat. Néerl. 1839: 45. ","Bull. Sci. Phys. Nat. Néerl.",1839,NA,"[NON GCI]",NA,"326820-2","www.ipni.org/n/326820-2"
"215","617355","Gimnospermas","Cycadaceae","Cycas","scratchleyana","Cycas scratchleyana","F.Muell.","Descr. Notes Papuan Pl. 2(6): 15. 1885 [Jun 1885] ","Descr. Notes Papuan Pl.",1885,"http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1885&rft.issue=6&rft.spage=15&rft.volume=2&rft_id=http://www.biodiversitylibrary.org/bibliography/111647&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004","Named after Peter Henry Scratchley (1835-1885), see Encephalartos, 103: 9 (2011)",NA,"297034-1","www.ipni.org/n/297034-1"
"216","617356","Gimnospermas","Cycadaceae","Cycas","speciosa","Cycas speciosa","D.Don","Proc. Linn. Soc. London 1: 54, 56. 1840 ","Proc. Linn. Soc. London",1840,"http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1840&rft.spage=54&rft.volume=1&rft_id=http://www.biodiversitylibrary.org/bibliography/8250&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004",NA,NA,"297037-1","www.ipni.org/n/297037-1"
"217","617350","Gimnospermas","Cycadaceae","Cycas","sphaerica","Cycas sphaerica","Roxb.","Fl. Ind. (Roxburgh) 3: 747. 1832 [Oct-Dec 1832] See also Hort. Bengal. 71.","Fl. Ind. (Roxburgh)",1832,"http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1832&rft.spage=747&rft.volume=3&rft_id=http://www.biodiversitylibrary.org/bibliography/590&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004","Publ. in IK as 'spherica'.",NA,"297038-1","www.ipni.org/n/297038-1"
"218","617363","Gimnospermas","Cycadaceae","Cycas","taitungensis","Cycas taitungensis","C.F.Shen, K.D.Hill, C.H.Tsou & C.J.Chen","Bot. Bull. Acad. Sin. 35(2): 135 (1994). ","Bot. Bull. Acad. Sin.",1994,NA,NA,NA,"978052-1","www.ipni.org/n/978052-1"
"219","617358","Gimnospermas","Cycadaceae","Cycas","thouarsii","Cycas thouarsii","Gaudich.",NA,NA,NA,NA,NA,NA,NA,NA
"220","617351","Gimnospermas","Cycadaceae","Cycas","thouarsii","Cycas thouarsii","R.Br.",NA,NA,NA,NA,NA,NA,NA,NA
"221","617357","Gimnospermas","Cycadaceae","Cycas","wallichii","Cycas wallichii","Miq.","Mon. Cycad. 32. ","Mon. Cycad.",NA,NA,NA,NA,"297052-1","www.ipni.org/n/297052-1"
"222","52931","Gimnospermas","Ephedraceae","Ephedra","scandens","Ephedra scandens","Miers","Ann. Mag. Nat. Hist. ser. 3, 11(65): 261. 1863 [Apr 1863] ","Ann. Mag. Nat. Hist.",1863,NA,NA,NA,"383457-1","www.ipni.org/n/383457-1"
"223","35364","Gimnospermas","Ephedraceae","Ephedra","tweediana","Ephedra tweediana","C.A.Mey.",NA,NA,NA,NA,NA,NA,NA,NA
"224","616252","Gimnospermas","Ginkgoaceae","Ginkgo","biloba","Ginkgo biloba","L.","Mant. Pl. Altera 313. 1771 [Oct 1771] ","Mant. Pl. Altera",1771,"http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1771&rft.spage=313&rft_id=http://www.biodiversitylibrary.org/bibliography/69083&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004",NA,NA,"262125-1","www.ipni.org/n/262125-1"
"225","616260","Gimnospermas","Ginkgoaceae","Salisburia","adiantifolia","Salisburia adiantifolia","Sm.","Trans. Linn. Soc. London 3: 330. 1797 [25 May 1797] ","Trans. Linn. Soc. London",1797,"http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1797&rft.spage=330&rft.volume=3&rft_id=http://www.biodiversitylibrary.org/bibliography/683&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004",NA,NA,"263723-1","www.ipni.org/n/263723-1"
"226","616261","Gimnospermas","Ginkgoaceae","Salisburia","biloba","Salisburia biloba","Hoffmanns.","Verz. Pfl.-Kult. 109. 1824 ","Verz. Pfl.-Kult.",1824,NA,NA,NA,"263725-1","www.ipni.org/n/263725-1"
"227","616262","Gimnospermas","Ginkgoaceae","Salisburia","ginkgo","Salisburia ginkgo","Rich.","Conif. 133. t. 3bis. ","Conif.",NA,NA,NA,NA,"263726-1","www.ipni.org/n/263726-1"
"228","57492","Gimnospermas","Gnetaceae","Gnemon","amazonica","Gnemon amazonica","(Tul.) Kuntze","Revis. Gen. Pl. 2: 796. 1891 [5 Nov 1891] ","Revis. Gen. Pl.",1891,"http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft_id=http://www.biodiversitylibrary.org/page/4218&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004",NA,NA,"111358-2","www.ipni.org/n/111358-2"
"229","57493","Gimnospermas","Gnetaceae","Gnemon","leyboldii","Gnemon leyboldii","(Tul.) Kuntze",NA,NA,NA,NA,NA,NA,NA,NA
"230","57494","Gimnospermas","Gnetaceae","Gnemon","microstachya","Gnemon microstachya","(Spruce & Benth. ex Parl.) Kuntze","Revis. Gen. Pl. 2: 796. 1891 [5 Nov 1891] ","Revis. Gen. Pl.",1891,"http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft_id=http://www.biodiversitylibrary.org/page/4218&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004",NA,NA,"111360-2","www.ipni.org/n/111360-2"
"231","57495","Gimnospermas","Gnetaceae","Gnemon","nigra","Gnemon nigra","(Carrière) Kuntze","Revis. Gen. Pl. 2: 796. 1891 [5 Nov 1891] ","Revis. Gen. Pl.",1891,"http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft_id=http://www.biodiversitylibrary.org/page/4218&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004",NA,NA,"111361-2","www.ipni.org/n/111361-2"
"232","57496","Gimnospermas","Gnetaceae","Gnemon","nodiflora","Gnemon nodiflora","(Brongn.) Kuntze","Revis. Gen. Pl. 2: 796. 1891 [5 Nov 1891] ","Revis. Gen. Pl.",1891,"http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft_id=http://www.biodiversitylibrary.org/page/4218&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004",NA,NA,"111362-2","www.ipni.org/n/111362-2"
"233","57497","Gimnospermas","Gnetaceae","Gnemon","paniculata","Gnemon paniculata","(Spruce ex Benth.) Kuntze","Revis. Gen. Pl. 2: 796. 1891 [5 Nov 1891] ","Revis. Gen. Pl.",1891,"http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft_id=http://www.biodiversitylibrary.org/page/4218&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004",NA,NA,"111363-2","www.ipni.org/n/111363-2"
"234","57498","Gimnospermas","Gnetaceae","Gnemon","urens","Gnemon urens","(Aubl.) Kuntze","Revis. Gen. Pl. 2: 796. 1891 [5 Nov 1891] ","Revis. Gen. Pl.",1891,"http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft_id=http://www.biodiversitylibrary.org/page/4218&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004",NA,NA,"111364-2","www.ipni.org/n/111364-2"
"235","57499","Gimnospermas","Gnetaceae","Gnemon","venosa","Gnemon venosa","(Spruce ex Benth.) Kuntze","Revis. Gen. Pl. 2: 796. 1891 [5 Nov 1891] ","Revis. Gen. Pl.",1891,"http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft_id=http://www.biodiversitylibrary.org/page/4218&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004",NA,NA,"111365-2","www.ipni.org/n/111365-2"
"236","57500","Gimnospermas","Gnetaceae","Gnetum","amazonicum","Gnetum amazonicum","Tul.","Ann. Sci. Nat., Bot. sér. 4, 10: 116. 1858 ","Ann. Sci. Nat., Bot.",1858,NA,NA,NA,"111366-2","www.ipni.org/n/111366-2"
